chunk,packetIndex,packetType,packetPayloadStart,packetSize,packetTs,payloadBitOffset,recordHeaderBit,gapBits,maskCount,maskIndices,slot,eid,x_capture,y_capture,z_capture,x_decoded,y_decoded,z_decoded,x_truth,y_truth,z_truth,sigByteInChunk,residual
5,1664,0,749155,284,4611730611,451,412,39,3,0|1|25,525,1073742349,4.4266,19.9281,-2.0408,4.4266,19.9281,-2.0366,4.4266,19.9281,-2.0408,749219,8
5,1664,0,749155,284,4611730611,584,539,45,4,0|1|21|25,526,1073742350,19.3659,9.5909,-2.4605,19.3935,9.5909,-2.4563,19.3935,9.5909,-2.4605,749235,7
5,1664,0,749155,284,4611730611,748,697,51,5,0|1|21|25|32,527,1073742351,13.7550,-20.0866,-3.0986,13.7965,-20.0866,-3.0944,13.7965,-20.0866,-3.0986,749251,3
5,1664,0,749155,284,4611730611,921,870,51,5,0|1|5|21|25,528,1073742352,5.9329,-7.0680,-0.3785,5.8915,-7.0957,-0.3743,5.8915,-7.0958,-0.3785,749275,5
5,1664,0,749155,284,4611730611,1108,1063,45,4,0|1|21|25,529,1073742353,20.5959,8.1321,-2.4689,20.5682,8.1182,-2.4731,20.5682,8.1182,-2.4689,749299,6
5,1666,0,749481,282,4611746941,82,37,45,4,0|1|21|25,516,1073742340,-3.1053,17.0659,-1.1173,-3.0777,17.1215,-1.1802,-3.0777,17.1215,-1.1760,749497,6
5,1666,0,749481,282,4611746941,252,195,57,6,0|1|25|56|57|59,517,1073742341,35.1897,5.6311,-1.0249,35.2173,5.6728,-0.9955,35.2173,5.6728,-0.9913,749513,1
5,1666,0,749481,282,4611746941,416,383,33,2,0|25,523,1073742347,16.1735,-3.8307,0.2092,16.1597,-3.8168,0.2134,16.1597,-3.8168,0.2092,749537,4
5,1666,0,749481,282,4611746941,506,473,33,2,0|25,525,1073742349,4.4266,19.9281,-2.0408,4.4266,19.9281,-2.0366,4.4266,19.9281,-2.0408,749545,1
5,1666,0,749481,282,4611746941,506,473,33,2,0|25,525,1073742349,4.4266,19.9281,-2.0408,4.4266,19.9281,-2.0366,4.4266,19.9281,-2.0408,749545,1
5,1666,0,749481,282,4611746941,608,563,45,4,0|1|21|25,526,1073742350,19.3935,9.5909,-2.4605,19.4212,9.5770,-2.4563,19.4212,9.5770,-2.4605,749561,4
5,1666,0,749481,282,4611746941,772,721,51,5,0|1|21|25|32,527,1073742351,13.7965,-20.0866,-3.0986,13.8241,-20.0866,-3.0944,13.8241,-20.0866,-3.0986,749585,8
5,1666,0,749481,282,4611746941,945,894,51,5,0|1|5|21|25,528,1073742352,5.8915,-7.0958,-0.3785,5.8500,-7.1096,-0.3743,5.8500,-7.1096,-0.3785,749601,2
5,1666,0,749481,282,4611746941,1132,1087,45,4,0|1|21|25,529,1073742353,20.5682,8.1182,-2.4689,20.5544,8.1043,-2.4731,20.5544,8.1043,-2.4689,749625,3
5,1668,0,749805,306,4611764147,112,61,51,5,0|1|21|25|59,516,1073742340,-3.0777,17.1215,-1.1760,-3.0500,17.1632,-1.2138,-3.0500,17.1632,-1.2180,749821,2
5,1668,0,749805,306,4611764147,343,292,51,5,0|1|15|25|28,517,1073742341,35.2173,5.6728,-0.9913,35.2450,5.7145,-0.9619,35.2450,5.7145,-0.9577,749853,6
5,1668,0,749805,306,4611764147,574,541,33,2,0|25,523,1073742347,16.1597,-3.8168,0.2092,16.1459,-3.8168,0.2134,16.1458,-3.8168,0.2092,749877,1
5,1668,0,749805,306,4611764147,670,631,39,3,0|1|25,525,1073742349,4.4266,19.9281,-2.0408,4.4404,19.9142,-2.0366,4.4404,19.9142,-2.0408,749893,5
5,1668,0,749805,306,4611764147,670,631,39,3,0|1|25,525,1073742349,4.4404,19.9142,-2.0408,4.4404,19.9142,-2.0366,4.4404,19.9142,-2.0408,749893,5
5,1668,0,749805,306,4611764147,803,758,45,4,0|1|21|25,526,1073742350,19.4212,9.5770,-2.4605,19.4626,9.5631,-2.4563,19.4626,9.5631,-2.4605,749909,4
5,1668,0,749805,306,4611764147,967,916,51,5,0|1|21|25|32,527,1073742351,13.8241,-20.0866,-3.0986,13.8517,-20.0866,-3.0944,13.8517,-20.0866,-3.0986,749933,8
5,1668,0,749805,306,4611764147,1140,1089,51,5,0|1|5|21|25,528,1073742352,5.8500,-7.1096,-0.3785,5.8085,-7.1374,-0.3743,5.8085,-7.1374,-0.3785,749949,2
5,1668,0,749805,306,4611764147,1327,1282,45,4,0|1|21|25,529,1073742353,20.5544,8.1043,-2.4689,20.5268,8.0904,-2.4731,20.5268,8.0904,-2.4689,749973,3
5,1670,0,750153,279,4611780730,82,37,45,4,0|1|21|25,516,1073742340,-3.0500,17.1632,-1.2180,-3.0224,17.2048,-1.2138,-3.0224,17.2048,-1.2180,750169,6
5,1670,0,750153,279,4611780730,234,195,39,3,0|1|25,517,1073742341,35.2450,5.7145,-0.9577,35.3003,5.7840,-0.9116,35.3003,5.7840,-0.9158,750185,3
5,1670,0,750153,279,4611780730,355,322,33,2,0|25,523,1073742347,16.1458,-3.8168,0.2092,16.1182,-3.8029,0.2134,16.1182,-3.8029,0.2092,750201,4
5,1670,0,750153,279,4611780730,451,412,39,3,0|1|25,525,1073742349,4.4404,19.9142,-2.0408,4.4404,19.9142,-2.0366,4.4404,19.9142,-2.0408,750217,8
5,1670,0,750153,279,4611780730,451,412,39,3,0|1|25,525,1073742349,4.4404,19.9142,-2.0408,4.4404,19.9142,-2.0366,4.4404,19.9142,-2.0408,750217,8
5,1670,0,750153,279,4611780730,584,539,45,4,0|1|21|25,526,1073742350,19.4626,9.5631,-2.4605,19.4903,9.5631,-2.4563,19.4903,9.5631,-2.4605,750233,7
5,1670,0,750153,279,4611780730,748,697,51,5,0|1|21|25|32,527,1073742351,13.8517,-20.0866,-3.0986,13.8932,-20.0866,-3.0944,13.8932,-20.0866,-3.0986,750249,3
5,1670,0,750153,279,4611780730,921,870,51,5,0|1|5|21|25,528,1073742352,5.8085,-7.1374,-0.3785,5.7671,-7.1652,-0.3743,5.7671,-7.1652,-0.3785,750273,5
5,1670,0,750153,279,4611780730,1108,1063,45,4,0|1|21|25,529,1073742353,20.5268,8.0904,-2.4689,20.5129,8.0626,-2.4731,20.5129,8.0626,-2.4689,750297,6
5,1672,0,750474,275,4611797086,82,37,45,4,0|1|21|25,516,1073742340,-3.0224,17.2048,-1.2180,-2.9947,17.2604,-1.2138,-2.9947,17.2604,-1.2180,750490,6
5,1672,0,750474,275,4611797086,234,195,39,3,0|1|25,517,1073742341,35.3003,5.7840,-0.9158,35.3555,5.8673,-0.8948,35.3555,5.8673,-0.8906,750506,3
5,1672,0,750474,275,4611797086,355,322,33,2,0|25,523,1073742347,16.1182,-3.8029,0.2092,16.1044,-3.8029,0.2134,16.1044,-3.8029,0.2092,750522,4
5,1672,0,750474,275,4611797086,445,412,33,2,0|25,525,1073742349,4.4404,19.9142,-2.0408,4.4404,19.9003,-2.0366,4.4404,19.9003,-2.0408,750530,1
5,1672,0,750474,275,4611797086,445,412,33,2,0|25,525,1073742349,4.4404,19.9003,-2.0408,4.4404,19.9003,-2.0366,4.4404,19.9003,-2.0408,750530,1
5,1672,0,750474,275,4611797086,547,502,45,4,0|1|21|25,526,1073742350,19.4903,9.5631,-2.4605,19.5179,9.5492,-2.4563,19.5179,9.5492,-2.4605,750546,4
5,1672,0,750474,275,4611797086,705,660,45,4,0|21|25|32,527,1073742351,13.8932,-20.0866,-3.0986,13.9208,-20.0727,-3.0944,13.9208,-20.0727,-3.0986,750570,8
5,1672,0,750474,275,4611797086,847,796,51,5,0|1|5|21|25,528,1073742352,5.7671,-7.1652,-0.3785,5.7256,-7.1791,-0.3743,5.7256,-7.1791,-0.3785,750586,7
5,1672,0,750474,275,4611797086,1034,989,45,4,0|1|21|25,529,1073742353,20.5129,8.0626,-2.4689,20.4853,8.0487,-2.4731,20.4853,8.0487,-2.4689,750610,7
5,1674,0,750791,283,4611814055,82,37,45,4,0|1|21|25,516,1073742340,-2.9947,17.2604,-1.2180,-2.9671,17.3021,-1.2138,-2.9671,17.3021,-1.2180,750807,6
5,1674,0,750791,283,4611814055,234,195,39,3,0|1|25,517,1073742341,35.3555,5.8673,-0.8906,35.4385,5.9646,-0.8612,35.4385,5.9646,-0.8570,750823,3
5,1674,0,750791,283,4611814055,361,322,39,3,0|21|25,523,1073742347,16.1044,-3.8029,0.2092,16.0906,-3.7890,0.2134,16.0906,-3.7890,0.2092,750839,3
5,1674,0,750791,283,4611814055,476,443,33,2,0|25,525,1073742349,4.4404,19.9003,-2.0408,4.4542,19.8864,-2.0366,4.4542,19.8864,-2.0408,750855,5
5,1674,0,750791,283,4611814055,476,443,33,2,0|25,525,1073742349,4.4542,19.8864,-2.0408,4.4542,19.8864,-2.0366,4.4542,19.8864,-2.0408,750855,5
5,1674,0,750791,283,4611814055,578,533,45,4,0|1|21|25,526,1073742350,19.5179,9.5492,-2.4605,19.5456,9.5354,-2.4563,19.5455,9.5354,-2.4605,750871,8
5,1674,0,750791,283,4611814055,742,691,51,5,0|1|21|25|32,527,1073742351,13.9208,-20.0727,-3.0986,13.9623,-20.0727,-3.0944,13.9623,-20.0727,-3.0986,750887,4
5,1674,0,750791,283,4611814055,915,864,51,5,0|1|5|21|25,528,1073742352,5.7256,-7.1791,-0.3785,5.6842,-7.2069,-0.3911,5.6842,-7.2069,-0.3869,750911,6
5,1674,0,750791,283,4611814055,1102,1057,45,4,0|1|21|25,529,1073742353,20.4853,8.0487,-2.4689,20.4577,8.0209,-2.4731,20.4577,8.0209,-2.4689,750935,7
5,1676,0,751116,269,4611831001,76,37,39,3,0|1|25,516,1073742340,-2.9671,17.3021,-1.2180,-2.9395,17.3438,-1.2138,-2.9395,17.3438,-1.2180,751132,7
5,1676,0,751116,269,4611831001,203,164,39,3,0|1|25,517,1073742341,35.4385,5.9646,-0.8570,35.5214,6.0757,-0.8276,35.5214,6.0757,-0.8318,751148,7
5,1676,0,751116,269,4611831001,330,291,39,3,0|21|25,523,1073742347,16.0906,-3.7890,0.2092,16.0768,-3.7890,0.2134,16.0767,-3.7890,0.2092,751164,7
5,1676,0,751116,269,4611831001,445,412,33,2,0|25,525,1073742349,4.4542,19.8864,-2.0408,4.4542,19.8725,-2.0366,4.4542,19.8725,-2.0408,751172,1
5,1676,0,751116,269,4611831001,445,412,33,2,0|25,525,1073742349,4.4542,19.8725,-2.0408,4.4542,19.8725,-2.0366,4.4542,19.8725,-2.0408,751172,1
5,1676,0,751116,269,4611831001,547,502,45,4,0|1|21|25,526,1073742350,19.5455,9.5354,-2.4605,19.5870,9.5215,-2.4563,19.5870,9.5215,-2.4605,751188,4
5,1676,0,751116,269,4611831001,705,660,45,4,0|21|25|32,527,1073742351,13.9623,-20.0727,-3.0986,13.9899,-20.0727,-3.0944,13.9899,-20.0727,-3.0986,751212,8
5,1676,0,751116,269,4611831001,847,796,51,5,0|1|5|21|25,528,1073742352,5.6842,-7.2069,-0.3869,5.6427,-7.2208,-0.3911,5.6427,-7.2208,-0.3953,751228,7
5,1676,0,751116,269,4611831001,1034,989,45,4,0|1|21|25,529,1073742353,20.4577,8.0209,-2.4689,20.4300,7.9931,-2.4731,20.4300,7.9931,-2.4689,751252,7
5,1678,0,751427,274,4611847056,70,37,33,2,0|25,516,1073742340,-2.9395,17.3438,-1.2180,-2.9118,17.3855,-1.2138,-2.9118,17.3854,-1.2180,751443,8
5,1678,0,751427,274,4611847056,166,127,39,3,0|1|25,517,1073742341,35.5214,6.0757,-0.8318,35.6043,6.1869,-0.8108,35.6043,6.1869,-0.8066,751451,4
5,1678,0,751427,274,4611847056,299,254,45,4,0|1|21|25,523,1073742347,16.0767,-3.7890,0.2092,16.0629,-3.7751,0.2134,16.0629,-3.7751,0.2092,751467,3
5,1678,0,751427,274,4611847056,445,412,33,2,0|25,525,1073742349,4.4542,19.8725,-2.0408,4.4542,19.8725,-2.0366,4.4542,19.8725,-2.0408,751483,1
5,1678,0,751427,274,4611847056,445,412,33,2,0|25,525,1073742349,4.4542,19.8725,-2.0408,4.4542,19.8725,-2.0366,4.4542,19.8725,-2.0408,751483,1
5,1678,0,751427,274,4611847056,547,502,45,4,0|1|21|25,526,1073742350,19.5870,9.5215,-2.4605,19.6147,9.5076,-2.4563,19.6147,9.5076,-2.4605,751499,4
5,1678,0,751427,274,4611847056,711,660,51,5,0|1|21|25|32,527,1073742351,13.9899,-20.0727,-3.0986,14.0314,-20.0727,-3.0944,14.0314,-20.0727,-3.0986,751523,8
5,1678,0,751427,274,4611847056,884,833,51,5,0|1|5|21|25,528,1073742352,5.6427,-7.2208,-0.3953,5.6013,-7.2347,-0.4078,5.6012,-7.2347,-0.4036,751539,2
5,1678,0,751427,274,4611847056,1071,1026,45,4,0|1|21|25,529,1073742353,20.4300,7.9931,-2.4689,20.4024,7.9653,-2.4731,20.4024,7.9653,-2.4689,751563,3
5,1680,0,751743,275,4611864123,70,37,33,2,0|25,516,1073742340,-2.9118,17.3854,-1.2180,-2.8842,17.4271,-1.2138,-2.8842,17.4271,-1.2180,751759,8
5,1680,0,751743,275,4611864123,166,127,39,3,0|1|25,517,1073742341,35.6043,6.1869,-0.8066,35.6872,6.2981,-0.7772,35.6872,6.2981,-0.7814,751767,4
5,1680,0,751743,275,4611864123,299,254,45,4,0|1|21|25,523,1073742347,16.0629,-3.7751,0.2092,16.0353,-3.7751,0.2134,16.0353,-3.7751,0.2092,751783,3
5,1680,0,751743,275,4611864123,445,412,33,2,0|25,525,1073742349,4.4542,19.8725,-2.0408,4.4680,19.8586,-2.0366,4.4680,19.8586,-2.0408,751799,1
5,1680,0,751743,275,4611864123,445,412,33,2,0|25,525,1073742349,4.4680,19.8586,-2.0408,4.4680,19.8586,-2.0366,4.4680,19.8586,-2.0408,751799,1
5,1680,0,751743,275,4611864123,547,502,45,4,0|1|21|25,526,1073742350,19.6147,9.5076,-2.4605,19.6423,9.4798,-2.4563,19.6423,9.4798,-2.4605,751815,4
5,1680,0,751743,275,4611864123,705,660,45,4,0|21|25|32,527,1073742351,14.0314,-20.0727,-3.0986,14.0590,-20.0727,-3.0944,14.0590,-20.0727,-3.0986,751839,8
5,1680,0,751743,275,4611864123,847,796,51,5,0|1|5|21|25,528,1073742352,5.6012,-7.2347,-0.4036,5.5598,-7.2625,-0.4078,5.5598,-7.2625,-0.4120,751855,7
5,1680,0,751743,275,4611864123,1034,989,45,4,0|1|21|25,529,1073742353,20.4024,7.9653,-2.4689,20.3747,7.9375,-2.4731,20.3747,7.9375,-2.4689,751879,7
5,1682,0,752060,288,4611880486,82,37,45,4,0|1|21|25,516,1073742340,-2.8842,17.4271,-1.2180,-2.8565,17.4827,-1.2138,-2.8565,17.4827,-1.2180,752076,6
5,1682,0,752060,288,4611880486,240,195,45,4,0|1|21|25,517,1073742341,35.6872,6.2981,-0.7814,35.7701,6.4092,-0.7605,35.7701,6.4092,-0.7563,752092,2
5,1682,0,752060,288,4611880486,398,353,45,4,0|1|21|25,523,1073742347,16.0353,-3.7751,0.2092,16.0215,-3.7612,0.2134,16.0215,-3.7612,0.2092,752116,7
5,1682,0,752060,288,4611880486,550,511,39,3,0|1|25,525,1073742349,4.4680,19.8586,-2.0408,4.4680,19.8447,-2.0366,4.4680,19.8447,-2.0408,752132,4
5,1682,0,752060,288,4611880486,550,511,39,3,0|1|25,525,1073742349,4.4680,19.8447,-2.0408,4.4680,19.8447,-2.0366,4.4680,19.8447,-2.0408,752132,4
5,1682,0,752060,288,4611880486,683,638,45,4,0|1|21|25,526,1073742350,19.6423,9.4798,-2.4605,19.6699,9.4659,-2.4563,19.6699,9.4659,-2.4605,752148,3
5,1682,0,752060,288,4611880486,847,796,51,5,0|1|21|25|32,527,1073742351,14.0590,-20.0727,-3.0986,14.0867,-20.0727,-3.0944,14.0867,-20.0727,-3.0986,752172,7
5,1682,0,752060,288,4611880486,1014,969,45,4,0|1|5|25,528,1073742352,5.5598,-7.2625,-0.4120,5.5183,-7.2764,-0.4246,5.5183,-7.2764,-0.4204,752188,2
5,1682,0,752060,288,4611880486,1170,1131,39,3,0|21|25,529,1073742353,20.3747,7.9375,-2.4689,20.3471,7.9098,-2.4731,20.3471,7.9098,-2.4689,752212,6
5,1684,0,752390,283,4611897351,82,37,45,4,0|1|21|25,516,1073742340,-2.8565,17.4827,-1.2180,-2.8427,17.5244,-1.1802,-2.8427,17.5244,-1.1844,752406,6
5,1684,0,752390,283,4611897351,240,195,45,4,0|1|21|25,517,1073742341,35.7701,6.4092,-0.7563,35.8392,6.5204,-0.7269,35.8392,6.5204,-0.7311,752422,2
5,1684,0,752390,283,4611897351,398,353,45,4,0|1|21|25,523,1073742347,16.0215,-3.7612,0.2092,16.0077,-3.7612,0.2134,16.0077,-3.7612,0.2092,752446,7
5,1684,0,752390,283,4611897351,550,511,39,3,0|1|25,525,1073742349,4.4680,19.8447,-2.0408,4.4680,19.8447,-2.0366,4.4680,19.8447,-2.0408,752462,4
5,1684,0,752390,283,4611897351,550,511,39,3,0|1|25,525,1073742349,4.4680,19.8447,-2.0408,4.4680,19.8447,-2.0366,4.4680,19.8447,-2.0408,752462,4
5,1684,0,752390,283,4611897351,683,638,45,4,0|1|21|25,526,1073742350,19.6699,9.4659,-2.4605,19.6976,9.4520,-2.4563,19.6976,9.4520,-2.4605,752478,3
5,1684,0,752390,283,4611897351,847,796,51,5,0|1|21|25|32,527,1073742351,14.0867,-20.0727,-3.0986,14.1281,-20.0727,-3.0944,14.1281,-20.0727,-3.0986,752502,7
5,1684,0,752390,283,4611897351,1014,969,45,4,0|1|5|25,528,1073742352,5.5183,-7.2764,-0.4204,5.4769,-7.2903,-0.4414,5.4769,-7.2903,-0.4372,752518,2
5,1684,0,752390,283,4611897351,1170,1131,39,3,0|1|25,529,1073742353,20.3471,7.9098,-2.4689,20.3333,7.8681,-2.4731,20.3333,7.8681,-2.4689,752542,6
5,1686,0,752715,289,4611914096,88,37,51,5,0|1|21|25|59,516,1073742340,-2.8427,17.5244,-1.1844,-2.8151,17.5661,-1.1299,-2.8151,17.5661,-1.1341,752731,5
5,1686,0,752715,289,4611914096,413,368,45,4,0|1|21|25,517,1073742341,35.8392,6.5204,-0.7311,35.9222,6.6176,-0.7101,35.9222,6.6176,-0.7143,752771,5
5,1686,0,752715,289,4611914096,571,526,45,4,0|1|21|25,523,1073742347,16.0077,-3.7612,0.2092,15.9938,-3.7473,0.2134,15.9938,-3.7473,0.2092,752787,1
5,1686,0,752715,289,4611914096,774,729,45,4,0|1|21|25,526,1073742350,19.6976,9.4520,-2.4605,19.7252,9.4381,-2.4563,19.7252,9.4381,-2.4605,752819,8
5,1686,0,752715,289,4611914096,932,887,45,4,0|21|25|32,527,1073742351,14.1281,-20.0727,-3.0986,14.1558,-20.0727,-3.0944,14.1558,-20.0727,-3.0986,752835,4
5,1686,0,752715,289,4611914096,1068,1023,45,4,0|1|5|25,528,1073742352,5.4769,-7.2903,-0.4372,5.4216,-7.3042,-0.4414,5.4216,-7.3042,-0.4456,752851,3
5,1686,0,752715,289,4611914096,1224,1185,39,3,0|21|25,529,1073742353,20.3333,7.8681,-2.4689,20.3056,7.8403,-2.4731,20.3056,7.8403,-2.4773,752875,7
5,1688,0,753046,263,4611930793,88,37,51,5,0|1|21|25|56,516,1073742340,-2.8151,17.5661,-1.1341,-2.8013,17.6078,-1.0795,-2.8013,17.6078,-1.0837,753062,5
5,1688,0,753046,263,4611930793,250,211,39,3,0|1|25,517,1073742341,35.9222,6.6176,-0.7143,36.0051,6.7288,-0.6933,36.0051,6.7288,-0.6975,753078,1
5,1688,0,753046,263,4611930793,377,338,39,3,0|21|25,523,1073742347,15.9938,-3.7473,0.2092,15.9800,-3.7334,0.2134,15.9800,-3.7334,0.2092,753094,1
5,1688,0,753046,263,4611930793,543,504,39,3,0|21|25,526,1073742350,19.7252,9.4381,-2.4605,19.7667,9.4103,-2.4563,19.7667,9.4103,-2.4605,753118,5
5,1688,0,753046,263,4611930793,676,625,51,5,0|1|21|25|32,527,1073742351,14.1558,-20.0727,-3.0986,14.1972,-20.0727,-3.0944,14.1972,-20.0727,-3.0986,753134,4
5,1688,0,753046,263,4611930793,843,798,45,4,0|1|5|25,528,1073742352,5.4216,-7.3042,-0.4456,5.3801,-7.3181,-0.4582,5.3801,-7.3181,-0.4624,753158,7
5,1688,0,753046,263,4611930793,993,960,33,2,0|25,529,1073742353,20.3056,7.8403,-2.4773,20.2780,7.8125,-2.4731,20.2780,7.8125,-2.4773,753174,4
5,1690,0,753351,263,4611947382,82,37,45,4,0|1|21|25,516,1073742340,-2.8013,17.6078,-1.0837,-2.7874,17.6494,-1.0459,-2.7874,17.6494,-1.0417,753367,6
5,1690,0,753351,263,4611947382,234,195,39,3,0|1|25,517,1073742341,36.0051,6.7288,-0.6975,36.0742,6.8260,-0.6765,36.0742,6.8260,-0.6723,753383,3
5,1690,0,753351,263,4611947382,355,322,33,2,0|25,523,1073742347,15.9800,-3.7334,0.2092,15.9524,-3.7334,0.2134,15.9524,-3.7334,0.2092,753399,4
5,1690,0,753351,263,4611947382,445,412,33,2,0|25,525,1073742349,4.4680,19.8447,-2.0408,4.4680,19.8447,-2.0366,4.4680,19.8447,-2.0408,753407,1
5,1690,0,753351,263,4611947382,445,412,33,2,0|25,525,1073742349,4.4680,19.8447,-2.0408,4.4680,19.8447,-2.0366,4.4680,19.8447,-2.0408,753407,1
5,1690,0,753351,263,4611947382,547,502,45,4,0|1|21|25,526,1073742350,19.7667,9.4103,-2.4605,19.7943,9.3964,-2.4563,19.7943,9.3964,-2.4605,753423,4
5,1690,0,753351,263,4611947382,705,660,45,4,0|21|25|32,527,1073742351,14.1972,-20.0727,-3.0986,14.2249,-20.0588,-3.0944,14.2249,-20.0588,-3.0986,753447,8
5,1690,0,753351,263,4611947382,841,796,45,4,0|1|5|25,528,1073742352,5.3801,-7.3181,-0.4624,5.3387,-7.3319,-0.4750,5.3387,-7.3320,-0.4792,753463,7
5,1690,0,753351,263,4611947382,991,958,33,2,0|25,529,1073742353,20.2780,7.8125,-2.4773,20.2504,7.7847,-2.4731,20.2504,7.7847,-2.4773,753479,5
5,1692,0,753656,262,4611964007,82,37,45,4,0|1|21|25,516,1073742340,-2.7874,17.6494,-1.0417,-2.7598,17.6911,-0.9955,-2.7598,17.6911,-0.9997,753672,6
5,1692,0,753656,262,4611964007,234,195,39,3,0|1|25,517,1073742341,36.0742,6.8260,-0.6723,36.1571,6.9372,-0.6597,36.1571,6.9372,-0.6639,753688,3
5,1692,0,753656,262,4611964007,355,322,33,2,0|25,523,1073742347,15.9524,-3.7334,0.2092,15.9386,-3.7195,0.2134,15.9386,-3.7195,0.2092,753704,4
5,1692,0,753656,262,4611964007,451,412,39,3,0|1|25,525,1073742349,4.4680,19.8447,-2.0408,4.4680,19.8447,-2.0366,4.4680,19.8447,-2.0408,753720,8
5,1692,0,753656,262,4611964007,451,412,39,3,0|1|25,525,1073742349,4.4680,19.8447,-2.0408,4.4680,19.8447,-2.0366,4.4680,19.8447,-2.0408,753720,8
5,1692,0,753656,262,4611964007,578,539,39,3,0|1|25,526,1073742350,19.7943,9.3964,-2.4605,19.8220,9.3825,-2.4563,19.8220,9.3825,-2.4605,753736,8
5,1692,0,753656,262,4611964007,717,666,51,5,0|1|21|25|32,527,1073742351,14.2249,-20.0588,-3.0986,14.2525,-20.0588,-3.0944,14.2525,-20.0588,-3.0986,753752,7
5,1692,0,753656,262,4611964007,884,839,45,4,0|1|5|25,528,1073742352,5.3387,-7.3320,-0.4792,5.2972,-7.3458,-0.4918,5.2972,-7.3458,-0.4960,753768,2
5,1692,0,753656,262,4611964007,1034,1001,33,2,0|25,529,1073742353,20.2504,7.7847,-2.4773,20.2227,7.7569,-2.4731,20.2227,7.7569,-2.4773,753792,7
5,1694,0,753960,258,4611980829,82,37,45,4,0|1|21|25,516,1073742340,-2.7598,17.6911,-0.9997,-2.7322,17.7328,-0.9619,-2.7322,17.7328,-0.9661,753976,6
5,1694,0,753960,258,4611980829,234,195,39,3,0|1|25,517,1073742341,36.1571,6.9372,-0.6639,36.2400,7.0483,-0.6429,36.2400,7.0483,-0.6471,753992,3
5,1694,0,753960,258,4611980829,355,322,33,2,0|25,523,1073742347,15.9386,-3.7195,0.2092,15.9247,-3.7195,0.2134,15.9247,-3.7195,0.2092,754008,4
5,1694,0,753960,258,4611980829,451,412,39,3,0|1|25,525,1073742349,4.4680,19.8447,-2.0408,4.4542,19.8586,-2.0366,4.4542,19.8586,-2.0408,754024,8
5,1694,0,753960,258,4611980829,451,412,39,3,0|1|25,525,1073742349,4.4542,19.8586,-2.0408,4.4542,19.8586,-2.0366,4.4542,19.8586,-2.0408,754024,8
5,1694,0,753960,258,4611980829,578,539,39,3,0|1|25,526,1073742350,19.8220,9.3825,-2.4605,19.8496,9.3547,-2.4563,19.8496,9.3547,-2.4605,754040,8
5,1694,0,753960,258,4611980829,711,666,45,4,0|21|25|32,527,1073742351,14.2525,-20.0588,-3.0986,14.2940,-20.0588,-3.0944,14.2940,-20.0588,-3.0986,754056,8
5,1694,0,753960,258,4611980829,847,802,45,4,0|1|5|25,528,1073742352,5.2972,-7.3458,-0.4960,5.2558,-7.3597,-0.5254,5.2558,-7.3597,-0.5212,754072,7
5,1694,0,753960,258,4611980829,997,964,33,2,0|25,529,1073742353,20.2227,7.7569,-2.4773,20.1951,7.7291,-2.4731,20.1951,7.7291,-2.4773,754088,4
5,1696,0,754260,262,4611997470,82,37,45,4,0|1|21|25,516,1073742340,-2.7322,17.7328,-0.9661,-2.7183,17.7884,-0.9452,-2.7183,17.7884,-0.9410,754276,6
5,1696,0,754260,262,4611997470,234,195,39,3,0|1|25,517,1073742341,36.2400,7.0483,-0.6471,36.3229,7.1456,-0.6261,36.3229,7.1456,-0.6303,754292,3
5,1696,0,754260,262,4611997470,361,322,39,3,0|1|25,523,1073742347,15.9247,-3.7195,0.2092,15.9109,-3.7056,0.2134,15.9109,-3.7056,0.2092,754308,3
5,1696,0,754260,262,4611997470,488,449,39,3,0|1|25,525,1073742349,4.4542,19.8586,-2.0408,4.4404,19.8586,-2.0366,4.4404,19.8586,-2.0408,754324,3
5,1696,0,754260,262,4611997470,488,449,39,3,0|1|25,525,1073742349,4.4404,19.8586,-2.0408,4.4404,19.8586,-2.0366,4.4404,19.8586,-2.0408,754324,3
5,1696,0,754260,262,4611997470,615,576,39,3,0|1|25,526,1073742350,19.8496,9.3547,-2.4605,19.8634,9.3408,-2.4563,19.8634,9.3408,-2.4605,754340,4
5,1696,0,754260,262,4611997470,748,703,45,4,0|21|25|32,527,1073742351,14.2940,-20.0588,-3.0986,14.3216,-20.0588,-3.0944,14.3216,-20.0588,-3.0986,754356,3
5,1696,0,754260,262,4611997470,884,839,45,4,0|1|5|25,528,1073742352,5.2558,-7.3597,-0.5212,5.2143,-7.3736,-0.5422,5.2143,-7.3736,-0.5380,754372,2
5,1696,0,754260,262,4611997470,1034,1001,33,2,0|25,529,1073742353,20.1951,7.7291,-2.4773,20.1674,7.6875,-2.4731,20.1674,7.6875,-2.4773,754396,7
5,1698,0,754564,287,4612014465,161,116,45,4,0|1|21|25,516,1073742340,-2.7183,17.7884,-0.9410,-2.6907,17.8301,-0.9116,-2.6907,17.8301,-0.9158,754588,4
5,1698,0,754564,287,4612014465,313,274,39,3,0|1|25,517,1073742341,36.3229,7.1456,-0.6303,36.3920,7.2567,-0.6261,36.3920,7.2567,-0.6219,754604,1
5,1698,0,754564,287,4612014465,434,401,33,2,0|25,523,1073742347,15.9109,-3.7056,0.2092,15.8971,-3.7056,0.2134,15.8971,-3.7056,0.2092,754620,2
