# filmdec_pos_rosetta records=54799
eid,slot,bitCursor,x,y,z,sighex
1073742341,517,453,-3.3541,16.1489,-1.2180,20644032058950826b023e941d1251d2
1073742342,518,543,-1.9859,14.9818,-1.2180,6b023e941d1251d220fffffffff92940
1073742336,512,115,41.5192,8.3821,0.0581,d491674808f64a71c7d101a201905f02
1073742336,512,76,41.5192,8.3821,0.0581,7e9738e40880d200cf3d82f7b29e9e00
1073742339,515,209,42.9289,9.6187,0.5199,902844088c005902bba90b358006dac3
1073742340,516,312,-2.4834,16.3990,-1.2180,bba90b358006dac3ae408815100c8155
1073742341,517,433,-3.3541,16.1489,-1.2180,94749ac090220646002c8162b41f9ac0
1073742342,518,529,-1.9306,14.9818,-1.2180,046ea1d7204a0e8928e9547ffffffffc
1073742336,512,76,41.4778,8.3683,0.0329,7e9738e40880d200cf3d82f7b29e9e00
1073742336,512,76,41.4778,8.3683,0.0329,78d939242880d2000b2e02f7329e9e00
1073742339,515,209,42.8874,9.6187,0.5282,255dd1bf2125000c00088111800b2057
1073742340,516,371,-2.4281,16.3851,-1.2180,8d2126b000e6d476485102a201902ab2
1073742341,517,492,-3.3402,16.1489,-1.2180,8e9358121440c8c005902c6683f35800
1073742342,518,588,-1.8892,14.9679,-1.2180,88163ae42941d1251d332fffffffff92
1073742336,512,76,41.4501,8.3683,0.0161,78d939242880d2000b2e02f7329e9e00
1073742336,512,181,41.4501,8.3683,0.0161,a52439d0023a209cd2244068c005905e
1073742339,515,308,42.8321,9.6187,0.5282,da53f3c004b04237e4488111800b2057
1073742340,516,435,-2.3867,16.3712,-1.2180,a520e6b001094876489102a201902ab6
1073742341,517,556,-3.3402,16.1489,-1.2180,8e9358122440c880640b1ca0f4d60489
1073742342,518,646,-1.8339,14.9679,-1.2180,283a24a3a775fffffffff25740100dfa
1073742336,512,181,41.4087,8.3544,-0.0091,a52439d0023a209cd2244068c005905e
1073742336,512,76,41.4087,8.3544,-0.0091,70cf39646880d1800b20bd9ca7e78009
1073742339,515,203,42.7907,9.6326,0.5282,879a7048d10223001640af8a414d6002
1073742340,516,330,-2.3452,16.3573,-1.2180,1bc0ec91a205440320556d1d26b02468
1073742341,517,451,-3.3264,16.1489,-1.2180,8191800b2058fd0766b001102c7348d1
1073742342,518,547,-1.7924,14.9540,-1.2180,66b001102c7348d103a2559be340048d
1073742336,512,76,41.3672,8.3405,-0.0259,70cf39646880d1800b20bd9ca7e78009
1073742336,512,76,41.3672,8.3405,-0.0259,69eb39e48880512acfc71f5a48880d18
1073742339,515,271,42.7492,9.6326,0.5282,999fa7049110223001640afba414d600
1073742340,516,398,-2.2899,16.3434,-1.2180,23750ed922205440320556d1d26b0248
1073742341,517,519,-3.3264,16.1489,-1.2180,88192800b3cf60591d0766b607e0488f
1073742342,518,627,-1.7509,14.9401,-1.2180,1d0766b607e0488f4900220744ab37bb
1073742336,512,76,41.3257,8.3266,-0.0510,69eb39e48880512acfc71f5a48880d18
1073742336,512,76,41.3257,8.3266,-0.0510,68c539a4a880512acfc6df5a4a880d18
1073742339,515,271,42.7077,9.6465,0.5282,9ac5a70c9510223001640affa414d600
1073742340,516,398,-2.2485,16.3434,-1.2180,252e0ed92a20544032055751d66b024a
1073742341,517,519,-3.3264,16.1489,-1.2180,88192000b2e0164d41c9af81f09c2552
1073742342,518,621,-1.6957,14.9401,-1.1676,41c9af81f09c25525281103a2559bcdb
1073742336,512,76,41.2843,8.3127,-0.0678,68c539a4a880512acfc6df5a4a880d18
1073742336,512,76,41.2843,8.3127,-0.0678,68c539e4c880512acfc4df524c880d18
1073742339,515,271,42.6663,9.6604,0.5282,9beba71c9910223001640b02a414d600
1073742340,516,398,-2.1932,16.3434,-1.2180,28e98ee93220544032055751d66b024c
1073742341,517,519,-3.3126,16.1628,-1.2180,88191800b20595506e6c507c70893c99
1073742342,518,615,-1.6542,14.9262,-1.1005,6e6c507c70893c99103a2559bbd3f849
1073742336,512,76,41.2428,8.2849,-0.0930,68c539e4c880512acfc4df524c880d18
1073742336,512,70,41.2428,8.2849,-0.0930,100a2559f843e949d101a30016417a79
1073742339,515,234,42.6248,9.6743,0.5282,51cf0013a234e493a20446002c8160d4
1073742340,516,361,-2.1517,16.3434,-1.2180,829ac00566b1db27440a880640aafa3a
1073742341,517,482,-3.3126,16.1628,-1.2180,cd6049d10323001640b2ea0dcd980fc9
1073742342,518,578,-1.5989,14.9123,-1.0417,bd2093a20744ab37577ea93a50744947
1073742336,512,70,41.2152,8.2710,-0.1098,100a2559f843e949d101a30016417a79
1073742336,512,76,41.2152,8.2710,-0.1098,68c53a250880512acfba9f3250880d10
1073742339,515,265,42.5834,9.6882,0.5282,220446002c816134829ac0059dd1d928
1073742340,516,361,-2.0964,16.3434,-1.2180,829ac0059dd1d928440a880640aafa3a
1073742341,517,482,-3.2988,16.1628,-1.2180,cd604a110323001640b31a0d4da40222
1073742342,518,578,-1.5437,14.9123,-0.9829,a11b94220744ab37317e494250744947
1073742336,512,76,41.1737,8.2571,-0.1266,68c53a250880512acfba9f3250880d10
1073742336,512,70,41.1737,8.2571,-0.1266,100a2559f653e44a5101a30016417a09
1073742339,515,234,42.5419,9.7021,0.5282,52cf0013b92ce494a20446002c8161b4
1073742340,516,361,-2.0550,16.3434,-1.2180,829ac005de21db29440a880640aafa3a
1073742341,517,482,-3.2988,16.1628,-1.2180,cd604a510323001640b34a0ccdb00222
1073742342,518,578,-1.5022,14.8984,-0.9326,951894a20744ab370a7de94a50744947
1073742336,512,70,41.1323,8.2432,-0.1518,100a2559f653e44a5101a30016417a09
1073742336,512,76,41.1323,8.2432,-0.1518,68c43a254880512acfaa1f0a54880d18
1073742339,515,271,42.4866,9.7160,0.5282,9e812724a910223001640b10a41cd600
1073742340,516,398,-1.9997,16.3434,-1.2180,313d0ec95220544032055851d66b0254
1073742341,517,519,-3.2988,16.1628,-1.2180,88191800b2059bd0666dc011136844a9
1073742342,518,615,-1.4607,14.8845,-0.8822,666dc011136844a9103a2559b70bec4a
1073742336,512,76,41.0908,8.2293,-0.1686,68c43a254880512acfaa1f0a54880d18
1073742336,512,76,41.0908,8.2293,-0.1686,67963a656880512acfa15eea56880d18
1073742339,515,271,42.4452,9.7438,0.5282,9e5c672cad10223001640b14a424d600
1073742340,516,398,-1.9583,16.3573,-1.2180,31868ed95a20544032055851d66b0256
1073742341,517,519,-3.2850,16.1628,-1.2180,88191800b2059d50626e101112a83cad
1073742342,518,615,-1.4193,14.8845,-0.8486,626e101112a83cad103a2559b5b3e94a
1073742336,512,76,41.0632,8.2154,-0.1938,67963a656880512acfa15eea56880d18
1073742336,512,111,41.0632,8.2154,-0.1938,48e272708dcea74cb1100a2559f30bda
1073742339,515,306,42.4037,9.7577,0.5282,79554f0013e71ce596220446002c8162
1073742340,516,433,-1.9030,16.3712,-1.2180,f4849ac0061e71d92c440a880640ab1a
1073742341,517,554,-3.2850,16.1628,-1.2180,3acd604b110323001640b3da0c4dca02
1073742342,518,650,-1.3778,14.8706,-0.8066,223d0796220744ab368e7d0962507449
1073742336,512,111,41.0217,8.2015,-0.2189,48e272708dcea74cb1100a2559f30bda
1073742336,512,76,41.0217,8.2015,-0.2189,6d4b3b65a88052000aac814cb4b89ac0
1073742337,513,209,-4.3215,17.1076,-1.2180,2f7e5087e3b7ae96a20346002c82f292
1073742339,515,361,42.3622,9.7854,0.5282,ab9e18165d12372d44088c005902c6e9
1073742340,516,488,-1.8615,16.3712,-1.2180,0b35800c1823ae5a8815100c81563475
1073742341,517,609,-3.2711,16.1628,-1.2180,9ac096a20646002c816834179ba80444
1073742342,518,705,-1.3364,14.8706,-0.7730,3a252d440e8c005905fe25913be8511e
1073742343,519,832,43.7028,10.2023,0.5031,05fe25913be8511e505e5a941d1251d9
1073742336,512,76,40.9803,8.1876,-0.2441,6d4b3b65a88052000aac814cb4b89ac0
1073742336,512,76,40.9803,8.1876,-0.2441,76763aa5c88052000aac814cb4b79ac0
1073742337,513,209,-4.3215,17.0937,-1.2180,319330c9e187a89722034a002cf3d82f
1073742339,515,373,42.3208,9.7993,0.5786,232ad9e341681aa3f2e0088111800b20
1073742340,516,507,-1.8062,16.3851,-1.2180,58f52166b0017c2075cb9102a201902a
1073742341,517,628,-3.2711,16.1628,-1.2180,c68eb35812e440c8c005902d1682d377
1073742342,518,724,-1.2811,14.8567,-0.7311,80888443e5c881d1800b20bfc4b2677d
1073742343,519,851,43.7028,10.2023,0.5031,035a5e244b9283a24a3b441fffffffff
1073742336,512,76,40.9526,8.1876,-0.2693,76763aa5c88052000aac814cb4b79ac0
1073742336,512,76,40.9526,8.1876,-0.2693,7c353aa5e88052000aac814cd4b69ac0
1073742337,513,209,-4.3215,17.0798,-1.2180,313750ebe107a697a20348002cb80bc7
1073742339,515,367,42.2793,9.8271,0.6374,caba7930592a48d4bca044088c005902
1073742340,516,504,-1.7648,16.3851,-1.2180,c8a90d35800bcea3ae5e8815100c8156
1073742341,517,625,-3.2711,16.1628,-1.2180,54759ac097a20646002c816914169bc8
1073742342,518,721,-1.2258,14.8429,-0.6891,0443f9ff2f440e8c005905fde5953be8
1073742343,519,848,43.7028,10.2162,0.5031,1b53916e5e941d1251daa8fffffffff9
1073742336,512,76,40.9112,8.1737,-0.2945,7c353aa5e88052000aac814cd4b69ac0
1073742336,512,76,40.9112,8.1737,-0.2945,80e33a66088051800b2053352d66b00c
1073742337,513,203,-4.3076,17.0659,-1.2180,425842cc1101a300164178c9584f320b
1073742339,515,330,42.2517,9.8410,0.6878,12f515982204440320592d21a6b02608
1073742340,516,451,-1.7095,16.3990,-1.2180,815100c815654759ac098220646002c8
1073742341,517,541,-3.2573,16.1628,-1.2180,ac098220646002c816994159bdc0443b
1073742342,518,637,-1.1843,14.8429,-0.6639,16994159bdc0443ba1530440e8c00590
1073742343,519,764,43.6890,10.2300,0.5031,5fde5953be81919f18a60941d1251db3
1073742336,512,76,40.8697,8.1598,-0.3197,80e33a66088051800b2053352d66b00c
1073742336,512,76,40.8697,8.1598,-0.3197,7b253aa6288051800b2053352ce6b00c
1073742337,513,203,-4.3076,17.0520,-1.2180,39284a4c5101a3001641789958cf3e0a
1073742339,515,330,42.2102,9.8688,0.7381,fc051198a204440320594521a6b02628
1073742340,516,451,-1.6680,16.3990,-1.2180,815100c815674759ac098a20646002c8
1073742341,517,541,-3.2573,16.1628,-1.2180,ac098a20646002c8169f4149be80443a
1073742342,518,637,-1.1291,14.8290,-0.6219,169f4149be80443a20f31440e8c00590
1073742343,519,764,43.6890,10.2300,0.5031,5fda5973be8177351b662941d1251dbb
1073742336,512,76,40.8282,8.1459,-0.3449,7b253aa6288051800b2053352ce6b00c
1073742336,512,111,40.8282,8.1459,-0.3449,c8d271608f3fe754c9100a3001640a66
1073742337,513,238,-4.3076,17.0242,-1.2180,a58cd60186488a299220346002c82f0d
1073742339,515,365,42.1688,9.8827,0.7885,2b29e9015ca4a1d3244088c005902cb2
1073742340,516,492,-1.6266,16.3990,-1.2180,90f35800bce43ae648815100c8156747
1073742341,517,613,-3.2435,16.1628,-1.2180,59ac099220646002c816a54149bf4044
1073742342,518,709,-1.0876,14.8151,-0.5967,389f132440e8c005905fd65993be815f
1073742343,519,836,43.6751,10.2439,0.5031,171de64941d1251dc42fffffffff938a
1073742336,512,111,40.7868,8.1459,-0.3617,c8d271608f3fe754c9100a3001640a66
1073742336,512,76,40.7868,8.1459,-0.3617,6e833ae6688051800b20533d2be6b00c
1073742337,513,203,-4.3076,16.9964,-1.2180,2914574cd101a300164178395a4f520a
1073742339,515,330,42.1273,9.8966,0.8305,c9a10b99a20446002c8165f4879abc05
1073742340,516,457,-1.5713,16.4129,-1.2180,e6a9d533440a880640ab3a3acd604cd1
1073742341,517,578,-3.2435,16.1628,-1.2180,0323001640b56a09ce020221a10499a2
1073742342,518,674,-1.0461,14.8151,-0.5716,ce020221a10499a20746002c82fe92cd
1073742343,519,801,43.6613,10.2578,0.5031,9df429b52903334a0e8928ee657fffff
1073742336,512,76,40.7453,8.1321,-0.3869,6e833ae6688051800b20533d2be6b00c
1073742336,512,76,40.7453,8.1321,-0.3869,63073c26888051800b20533d2b66b00c
1073742337,513,203,-4.2938,16.9686,-1.2180,247c5d4d1101a300164178095acf5c0a
1073742339,515,330,42.0858,9.9244,0.8725,ae1d089a220448002cd40599d2226ae0
1073742340,516,463,-1.5298,16.4129,-1.2264,1774876cd04e20544032055a51d66b02
1073742341,517,591,-3.2435,16.1628,-1.2180,6888191800b205ad504a7040110c880c
1073742342,518,687,-0.9909,14.8012,-0.5380,504a7040110c880cd1103a30016417f3
1073742343,519,814,43.6475,10.2717,0.5031,9674efa149a448b9a2507449477553ff
1073742336,512,76,40.7039,8.1043,-0.4120,63073c26888051800b20533d2b66b00c
1073742336,512,181,40.7039,8.1043,-0.4120,392309c3822f379d93544028c0059029
1073742337,513,308,-4.2938,16.9408,-1.2180,9e9573580619223066a880d1800b20bb
1073742339,515,435,42.0444,9.9383,0.9144,ecade7b309fdd8834d510223001640b3
1073742340,516,562,-1.4746,16.4268,-1.2348,6a444d5802dc04f19aa20544032055a5
1073742341,517,683,-3.2297,16.1628,-1.2180,1d66b026a88192000b35016b94129c1c
1073742342,518,785,-0.9356,14.7873,-0.5128,044309e53513881d1800b20bf8cb3e77
1073742343,519,919,43.6337,10.2856,0.5031,d0a3d0e4a4d5283a24a3bbb9ffffffff
1073742336,512,181,40.6624,8.0904,-0.4288,392309c3822f379d93544028c0059029
1073742336,512,181,40.6624,8.0904,-0.4288,3322f9c3022bc59db3644028c0059029
1073742337,513,308,-4.2938,16.9131,-1.2180,a29513580626ea30a6c880d1800b20bb
1073742339,515,435,42.0029,9.9661,0.9564,d4ae27b709fdcc81cd910223001640b3
1073742340,516,562,-1.4331,16.4268,-1.2516,aa444d5402dbd8f49b220544032055ad
1073742341,517,683,-3.2297,16.1628,-1.2180,1da6b026c88191800b205b0504670901
1073742342,518,779,-0.9079,14.7873,-0.4876,10b27f4d9103a30016417f09684efa14
1073742343,519,906,43.6060,10.2995,0.5031,67bc929b2507449477993ffffffffe4e
1073742336,512,181,40.6209,8.0765,-0.4456,3322f9c3022bc59db3644028c0059029
1073742336,512,140,40.6209,8.0765,-0.4456,58b13ae6e88051800b20534d29a6b00c
1073742337,513,267,-4.2800,16.8714,-1.2180,5de8644dd101a300164177795d4f7813
1073742339,515,394,41.9615,9.9800,0.9900,fb85019ba20446002c8167b4899a9c05
1073742340,516,521,-1.3778,16.4268,-1.2684,b759ef37440a880640ab5a3b4d604dd1
1073742341,517,642,-3.2159,16.1767,-1.2180,0323001640b64a084e18022154fa9ba2
1073742342,518,738,-0.8527,14.7734,-0.4708,4e18022154fa9ba20746002c82fdf2d1
1073742343,519,865,43.5922,10.3134,0.5031,9df428b3e93b374a0e8928ef767fffff
1073742336,512,140,40.5933,8.0487,-0.4708,58b13ae6e88051800b20534d29a6b00c
1073742336,512,76,40.5933,8.0487,-0.4708,4f813b67088051800b20535528e6b00c
1073742337,513,203,-4.2662,16.8436,-1.2180,729466ce1101a300164177595dcf8013
1073742339,515,330,41.9200,10.0077,1.0320,fb6cff9c220446002c816834899a9405
1073742340,516,457,-1.3364,16.4407,-1.2936,b701f738440a880640ab5a3b4d604e11
1073742341,517,578,-3.2159,16.1767,-1.2180,0323001640b67a084e1c022144f79c22
1073742342,518,674,-0.7974,14.7595,-0.4456,4e1c022144f79c220746002c82fdb2d2
1073742343,519,801,43.5784,10.3273,0.5031,9df428985935384a0e8928efbb7fffff
1073742336,512,76,40.5518,8.0348,-0.4876,4f813b67088051800b20535528e6b00c
1073742336,512,76,40.5518,8.0348,-0.4876,553f3ba7288051800b20535d2826b00c
1073742337,513,203,-4.2524,16.8019,-1.2180,84f4694e5101a300164177295ecf8814
1073742339,515,330,41.8924,10.0216,1.0656,0dbcfd9ca20446002c816894899a8405
1073742340,516,457,-1.2811,16.4407,-1.3104,b6a9ff39440a880640ab6a3b4d604e51
1073742341,517,578,-3.2159,16.1767,-1.2180,0323001640b6ba07ce2202212cf69ca2
1073742342,518,674,-0.7559,14.7595,-0.4288,ce2202212cf69ca20746002c82fd72d3
1073742343,519,801,43.5508,10.3412,0.5031,9df42898595f394a0e8928efff7fffff
1073742336,512,76,40.5104,8.0070,-0.5128,553f3ba7288051800b20535d2826b00c
1073742336,512,145,40.5104,8.0070,-0.5128,22a0c9d73a4402980059ab9ec0a6ca4f
1073742337,513,290,-4.2385,16.7602,-1.2180,4d60193c70d79d08d0880d1800b20bb7
1073742339,515,431,41.8509,10.0494,1.0991,cafa7c709fda07dce910223001640b48
1073742340,516,558,-1.2396,16.4407,-1.3439,a454d3a02d691049d220544032055b51
1073742341,517,679,-3.2020,16.1767,-1.2180,da6b027488191800b205b7503a712011
1073742342,518,775,-0.7006,14.7456,-0.4036,08e79ce9103a30016417e996a4efa144
1073742343,519,902,43.5231,10.3551,0.5031,c2cb69d250744947821bffffffffe4fc
1073742336,512,145,40.4689,7.9931,-0.5380,22a0c9d73a4402980059ab9ec0a6ca4f
1073742336,512,76,40.4689,7.9931,-0.5380,4ae93b67688052800b2e6a0537526e6b
1073742337,513,215,-4.2247,16.7324,-1.2180,00ca7686e4ec940030000001f85fc406
1073742339,515,408,41.8094,10.0633,1.1243,584fa313e67688111800b205a5d22a69
1073742340,516,535,-1.1843,16.4546,-1.3775,9016b3284ced102a201902ade8ed3581
1073742341,517,656,-3.2020,16.1767,-1.2180,3b440c8c005902dc681d38a0088453a2
1073742342,518,752,-0.6592,14.7317,-0.3953,681d38a0088453a276881d1800b20bf3
1073742343,519,879,43.4955,10.3690,0.5031,cb5677d0a26165f4ed283a24a3c21dff
1073742336,512,76,40.4275,7.9653,-0.5548,4ae93b67688052800b2e6a0537526e6b
1073742336,512,76,40.4275,7.9653,-0.5548,452b3b27888051800b20537d2626b00c
1073742337,513,203,-4.1971,16.6908,-1.2180,9070714f1101a3001641769960cf9c13
1073742339,515,330,41.7680,10.0911,1.1579,df7cf79e220446002c8169d48a9a7c1f
1073742340,516,457,-1.1429,16.4546,-1.4111,9dc23d3c440a880640ab7a3b4d604f11
1073742341,517,578,-3.1882,16.1767,-1.2180,0323001640b74a06ce2a022100e99e22
1073742342,518,674,-0.6177,14.7317,-0.3785,ce2a022100e99e220746002c82fcb2d7
1073742343,519,801,43.4678,10.3829,0.5031,9df42898598d3c4a0e8928f0cc7fffff
1073742336,512,76,40.3860,7.9514,-0.5716,452b3b27888051800b20537d2626b00c
1073742336,512,76,40.3860,7.9514,-0.5716,4d353ae7a88051800b2053852566b00c
1073742337,513,203,-4.1833,16.6491,-1.2180,8bd873cf5101a30016417669614fa213
1073742339,515,330,41.7265,10.1050,1.1831,d634f59ea2044a002cf3d816a548a9a9
1073742340,516,469,-1.1014,16.4546,-1.3607,c1f016a513d008815100c815714769ac
1073742341,517,597,-3.1882,16.1767,-1.2180,09ea20646002c816ef40d9c5c0441e1d
1073742342,518,693,-0.5763,14.7178,-0.3701,ef40d9c5c0441e1d33d440e8c005905f
1073742343,519,820,43.4402,10.4107,0.5031,8e5b13be85130b33e7a941d1251e220f
1073742336,512,76,40.3584,7.9236,-0.5967,4d353ae7a88051800b2053852566b00c
1073742336,512,76,40.3584,7.9236,-0.5967,4e5b3ae7c88051800b20539524a6b00c
1073742337,513,203,-4.1694,16.6074,-1.2180,a2d0744f9101a30016417639624fa813
1073742339,515,330,41.6851,10.1189,1.2083,cce8f49f220448002cb805aad22a6ae0
1073742340,516,463,-1.0461,16.4546,-1.2936,7d2b891cf8a0440a880640ab8a3b4d60
1073742341,517,594,-3.1744,16.1767,-1.2180,4f910323001640b7ba064e300220d8ea
1073742342,518,690,-0.5348,14.7178,-0.3533,ba064e300220d8ea9f220746002c82fc
1073742343,519,817,43.4126,10.4246,0.5031,12da9df4289859ad3e4a0e8928f1547f
1073742336,512,76,40.3169,7.9098,-0.6135,4e5b3ae7c88051800b20539524a6b00c
1073742336,512,274,40.3169,7.9098,-0.6135,4fd100a3001640a73a47cd60195800e4
1073742337,513,370,-4.1418,16.5657,-1.2180,3a47cd60195800e49fa20346002c82ec
1073742339,515,497,41.6436,10.1467,1.2335,12c59f5c278741e53f44088c005902d6
1073742340,516,624,-1.0047,16.4546,-1.2348,691535a83f28a47a7e8815100c815714
1073742341,517,745,-3.1744,16.1767,-1.2180,769ac09fa20648002ab205bfd02e7190
1073742342,518,847,-0.4795,14.7039,-0.3449,114f47b7e2dfea7e881d1800b20bef4b
1073742343,519,999,43.3711,10.4524,0.5031,6e77d0a26166ecfd283a24a3c661ffff
1073742336,512,274,40.2754,7.8820,-0.6303,4fd100a3001640a73a47cd60195800e4
1073742336,512,76,40.2754,7.8820,-0.6303,4d7d3a28088051800b2053ad2326b00c
1073742337,513,203,-4.1280,16.5240,-1.2180,ac0072d01101a300164175d9634fb213
1073742339,515,330,41.6021,10.1606,1.2587,ba58f0a0220446002c816b948a9aec05
1073742340,516,457,-0.9494,16.4546,-1.1760,34223540440a880640ab9a3b4d605011
1073742341,517,578,-3.1744,16.1767,-1.2180,032400155902e0a81738d008cc13cff3
1073742342,518,680,-0.4242,14.6900,-0.3365,1738d008cc13cff34ffd40440e8c0059
1073742343,519,832,43.3435,10.4662,0.5031,05f6e5bb3be85130b37a80941d1251e3
1073742336,512,76,40.2340,7.8681,-0.6387,4d7d3a28088051800b2053ad2326b00c
1073742336,512,76,40.2340,7.8681,-0.6387,4fcf3a28288051800b2053b52266b00c
1073742337,513,203,-4.1003,16.4823,-1.2180,ae4c73d05101a300164175a963cfb813
1073742339,515,330,41.5607,10.1745,1.2754,b110eea0a20446002c816c148a9b0405
1073742340,516,457,-0.9079,16.4546,-1.1257,218a2f41440a880640ab9a3b4d605051
1073742341,517,578,-3.1606,16.1767,-1.2180,0323001640b86a054e340232f4f1a0a2
1073742342,518,674,-0.3828,14.6900,-0.3281,4e340232f4f1a0a20746002c82fb32de
1073742343,519,801,43.3020,10.4940,0.5031,9df42898599b414a0e8928f2217fffff
1073742336,512,76,40.1925,7.8403,-0.6387,4fcf3a28288051800b2053b52266b00c
1073742336,512,82,40.1925,7.8403,-0.6387,112844e6c013eb509100a2019029e290
1073742337,513,228,-4.0865,16.4407,-1.2180,d35814244068c005905d5e5933ef04e9
1073742339,515,324,41.5192,10.1884,1.3006,f33b68488111800b205b1d22a6c70143
1073742340,516,451,-0.8527,16.4546,-1.0753,be8a509102a201902aea8ed358142440
1073742341,517,572,-3.1606,16.1767,-1.2180,2aea8ed358142440c900055640b8aa05
1073742342,518,674,-0.3275,14.6761,-0.3281,4e36024e6cf0fe0402509103a3001641
1073742343,519,826,43.2744,10.5079,0.5031,7d69704efa144c2cc6a1250744947932
1073742336,512,82,40.1511,7.8125,-0.6387,112844e6c013eb509100a2019029e290
1073742336,512,82,40.1511,7.8125,-0.6387,114d04eabffbeb50d100a3001640a79a
1073742337,513,234,-4.0589,16.3990,-1.2180,41cd60195800e9a1a20346002c82ea92
1073742339,515,361,41.4778,10.2162,1.3174,ca9f80273d09d94344088c005902d9e9
1073742340,516,488,-0.8112,16.4546,-1.0249,15366009f8d446868815100c81575476
1073742341,517,609,-3.1468,16.1767,-1.2180,9ac0a1a20646002c8171b4099c6c04a5
1073742342,518,705,-0.2722,14.6761,-0.3197,e9df43440e8c005905f525c33be85130
1073742343,519,832,43.2329,10.5357,0.5031,05f525c33be85130b2fe86941d1251e5
1073742336,512,82,40.1096,7.7986,-0.6387,114d04eabffbeb50d100a3001640a79a
1073742336,512,82,40.1096,7.7986,-0.6387,119fb4ebbf4beb511100a3001640a7ba
1073742337,513,234,-4.0451,16.3573,-1.2180,40cd60197390dca2220346002c82ea32
1073742339,515,361,41.4363,10.2300,1.3342,cb9f88272a81d74444088c005902daa9
1073742340,516,488,-0.7559,16.4546,-0.9829,13368809d3b43a888815100c81575476
1073742341,517,609,-3.1468,16.1767,-1.2180,9ac0a2220648002ab205c8502671b012
1073742342,518,711,-0.2308,14.6622,-0.3197,bc6717f5202a88881d1800b20be94b8a
1073742343,519,863,43.2053,10.5496,0.5031,77d0a26165bd11283a24a3cbb9ffffff
1073742336,512,82,40.0681,7.7847,-0.6387,119fb4ebbf4beb511100a3001640a7ba
1073742336,512,82,40.0681,7.7847,-0.6387,11d6d4f1be73eb515100a3001640a7ca
1073742337,513,234,-4.0174,16.3295,-1.2180,3f4d60196a60eaa2a20346002c82e9d2
1073742339,515,361,41.3948,10.2439,1.3510,cc9f8c2717f9d54544088c005902dba9
1073742340,516,488,-0.7145,16.4407,-0.9410,1336b009aea4328a8815100c81577476
1073742341,517,609,-3.1468,16.1767,-1.2180,9ac0a2a20648002ab205ca502671b013
1073742342,518,711,-0.1893,14.6622,-0.3197,4e6797ffa04a8a881d1800b20be8cb8e
1073742343,519,863,43.1776,10.5635,0.5031,77d0a261657515283a24a3ccc9ffffff
1073742336,512,82,40.0267,7.7708,-0.6387,11d6d4f1be73eb515100a3001640a7ca
1073742336,512,82,40.0267,7.7708,-0.6387,12002cf4bd8beb519100a3001640a7ea
1073742337,513,234,-4.0036,16.2878,-1.2180,3dcd601965c8eaa3220346002c82e972
1073742339,515,361,41.3534,10.2578,1.3594,cd9f94270571d34644088c005902dc69
1073742340,516,488,-0.6592,16.4407,-0.8990,1336d0098994268c8815100c81577476
1073742341,517,609,-3.1329,16.1767,-1.2180,9ac0a3220646002c817314089c6c04dc
1073742342,518,705,-0.1340,14.6622,-0.3197,a9e346440e8c005905f3e5c93be85130
1073742343,519,832,43.1638,10.5774,0.5031,05f3e5c93be85130b2968c941d1251e6
1073742336,512,82,39.9714,7.7569,-0.6387,12002cf4bd8beb519100a3001640a7ea
