x,y,z,motif
-0.25,-33.25,10.07,sous_dalle
-0.25,-33.25,10.63,hauteur_libre
0.25,-33.25,8.90,hauteur_libre
0.25,-33.25,10.07,sous_dalle
0.25,-33.25,10.63,hauteur_libre
0.75,-33.25,8.90,hauteur_libre
0.75,-33.25,10.07,sous_dalle
0.75,-33.25,10.69,hauteur_libre
1.25,-33.25,8.90,hauteur_libre
1.25,-33.25,10.07,sous_dalle
1.25,-33.25,10.69,hauteur_libre
1.75,-33.25,8.90,hauteur_libre
1.75,-33.25,10.07,sous_dalle
1.75,-33.25,10.63,hauteur_libre
2.25,-33.25,8.90,hauteur_libre
2.25,-33.25,10.07,sous_dalle
2.25,-33.25,10.63,hauteur_libre
2.75,-33.25,8.90,hauteur_libre
2.75,-33.25,10.07,sous_dalle
2.75,-33.25,10.63,hauteur_libre
3.25,-33.25,8.90,hauteur_libre
3.25,-33.25,10.07,sous_dalle
3.25,-33.25,10.63,hauteur_libre
3.75,-33.25,8.90,hauteur_libre
3.75,-33.25,10.07,sous_dalle
3.75,-33.25,10.63,hauteur_libre
4.25,-33.25,8.90,hauteur_libre
4.25,-33.25,10.07,sous_dalle
4.25,-33.25,10.69,hauteur_libre
4.75,-33.25,8.90,hauteur_libre
4.75,-33.25,10.07,sous_dalle
4.75,-33.25,10.69,hauteur_libre
5.25,-33.25,8.90,hauteur_libre
5.25,-33.25,10.07,sous_dalle
5.25,-33.25,10.63,hauteur_libre
5.75,-33.25,8.90,hauteur_libre
5.75,-33.25,10.07,sous_dalle
5.75,-33.25,10.63,hauteur_libre
6.25,-33.25,8.90,hauteur_libre
6.25,-33.25,10.07,sous_dalle
6.25,-33.25,10.63,hauteur_libre
6.75,-33.25,8.90,hauteur_libre
6.75,-33.25,10.07,sous_dalle
6.75,-33.25,10.63,hauteur_libre
7.25,-33.25,8.90,hauteur_libre
7.25,-33.25,10.07,sous_dalle
7.25,-33.25,10.63,hauteur_libre
7.75,-33.25,8.90,hauteur_libre
7.75,-33.25,10.07,sous_dalle
7.75,-33.25,10.69,hauteur_libre
8.25,-33.25,8.90,hauteur_libre
8.25,-33.25,10.07,sous_dalle
8.25,-33.25,10.69,hauteur_libre
8.75,-33.25,8.90,hauteur_libre
8.75,-33.25,10.07,sous_dalle
8.75,-33.25,10.63,hauteur_libre
9.25,-33.25,8.90,hauteur_libre
9.25,-33.25,10.07,sous_dalle
9.25,-33.25,10.63,hauteur_libre
9.75,-33.25,8.90,hauteur_libre
9.75,-33.25,10.07,sous_dalle
9.75,-33.25,10.63,hauteur_libre
10.25,-33.25,8.90,hauteur_libre
10.25,-33.25,10.07,sous_dalle
10.25,-33.25,10.63,hauteur_libre
10.75,-33.25,8.90,hauteur_libre
10.75,-33.25,10.07,sous_dalle
10.75,-33.25,10.63,hauteur_libre
11.25,-33.25,6.90,hauteur_libre
11.25,-33.25,8.90,hauteur_libre
11.25,-33.25,10.07,sous_dalle
11.25,-33.25,10.69,hauteur_libre
11.75,-33.25,8.90,hauteur_libre
11.75,-33.25,10.07,sous_dalle
11.75,-33.25,10.69,hauteur_libre
12.25,-33.25,8.90,hauteur_libre
12.25,-33.25,10.07,sous_dalle
12.25,-33.25,10.63,hauteur_libre
12.75,-33.25,8.90,hauteur_libre
12.75,-33.25,10.07,sous_dalle
12.75,-33.25,10.63,hauteur_libre
12.75,-33.25,11.75,hauteur_libre
13.25,-33.25,8.90,hauteur_libre
13.25,-33.25,10.07,sous_dalle
13.25,-33.25,10.63,hauteur_libre
13.25,-33.25,14.20,hauteur_libre
13.25,-33.25,15.00,sous_dalle
13.25,-33.25,15.40,sous_dalle
13.25,-33.25,15.80,hors_arene
13.75,-33.25,8.90,hauteur_libre
13.75,-33.25,10.07,sous_dalle
13.75,-33.25,10.63,hauteur_libre
13.75,-33.25,14.20,hauteur_libre
13.75,-33.25,15.00,sous_dalle
13.75,-33.25,15.40,sous_dalle
13.75,-33.25,15.80,hors_arene
14.25,-33.25,8.90,hauteur_libre
14.25,-33.25,10.07,sous_dalle
14.25,-33.25,10.63,hauteur_libre
14.25,-33.25,14.20,hauteur_libre
14.25,-33.25,15.00,sous_dalle
14.25,-33.25,15.40,sous_dalle
14.25,-33.25,15.80,hors_arene
14.75,-33.25,6.90,hauteur_libre
14.75,-33.25,8.90,hauteur_libre
14.75,-33.25,10.07,sous_dalle
14.75,-33.25,10.69,hauteur_libre
14.75,-33.25,14.20,hauteur_libre
14.75,-33.25,15.00,sous_dalle
14.75,-33.25,15.40,sous_dalle
14.75,-33.25,15.80,hors_arene
15.25,-33.25,8.90,hauteur_libre
15.25,-33.25,10.07,sous_dalle
15.25,-33.25,10.69,hauteur_libre
15.25,-33.25,14.20,hauteur_libre
15.25,-33.25,15.00,sous_dalle
15.25,-33.25,15.40,sous_dalle
15.25,-33.25,15.80,hors_arene
15.75,-33.25,8.90,hauteur_libre
15.75,-33.25,10.07,sous_dalle
15.75,-33.25,10.63,hauteur_libre
15.75,-33.25,14.21,hauteur_libre
15.75,-33.25,15.00,sous_dalle
15.75,-33.25,15.40,sous_dalle
15.75,-33.25,15.80,hors_arene
16.25,-33.25,8.90,hauteur_libre
16.25,-33.25,10.07,sous_dalle
16.25,-33.25,10.63,hauteur_libre
16.25,-33.25,14.21,hauteur_libre
16.25,-33.25,15.00,sous_dalle
16.25,-33.25,15.40,sous_dalle
16.25,-33.25,15.80,hors_arene
16.75,-33.25,8.90,hauteur_libre
16.75,-33.25,10.07,sous_dalle
16.75,-33.25,10.63,hauteur_libre
16.75,-33.25,14.32,sous_dalle
16.75,-33.25,15.00,sous_dalle
16.75,-33.25,15.40,sous_dalle
16.75,-33.25,15.80,hors_arene
17.25,-33.25,8.90,hauteur_libre
17.25,-33.25,10.07,sous_dalle
17.25,-33.25,10.63,hauteur_libre
17.25,-33.25,14.44,sous_dalle
17.25,-33.25,15.00,sous_dalle
17.25,-33.25,15.40,sous_dalle
17.25,-33.25,15.80,hors_arene
17.75,-33.25,8.90,hauteur_libre
17.75,-33.25,10.07,sous_dalle
17.75,-33.25,10.63,hauteur_libre
17.75,-33.25,14.55,sous_dalle
17.75,-33.25,15.00,sous_dalle
17.75,-33.25,15.40,sous_dalle
17.75,-33.25,15.80,hors_arene
18.25,-33.25,6.90,hauteur_libre
18.25,-33.25,8.90,hauteur_libre
18.25,-33.25,10.07,sous_dalle
18.25,-33.25,10.69,hauteur_libre
18.25,-33.25,14.65,sous_dalle
18.25,-33.25,15.00,sous_dalle
18.25,-33.25,15.40,sous_dalle
18.25,-33.25,15.80,hors_arene
18.75,-33.25,14.66,sous_dalle
18.75,-33.25,15.00,sous_dalle
18.75,-33.25,15.40,sous_dalle
18.75,-33.25,15.80,hors_arene
19.25,-33.25,14.66,sous_dalle
19.25,-33.25,15.00,sous_dalle
19.25,-33.25,15.40,sous_dalle
19.25,-33.25,15.80,hors_arene
19.75,-33.25,14.66,sous_dalle
19.75,-33.25,15.00,sous_dalle
19.75,-33.25,15.40,sous_dalle
19.75,-33.25,15.80,hors_arene
20.25,-33.25,14.66,sous_dalle
20.25,-33.25,15.00,sous_dalle
20.25,-33.25,15.40,sous_dalle
20.25,-33.25,15.80,hors_arene
20.75,-33.25,14.66,sous_dalle
20.75,-33.25,15.00,sous_dalle
20.75,-33.25,15.40,sous_dalle
20.75,-33.25,15.80,hors_arene
21.25,-33.25,14.66,sous_dalle
21.25,-33.25,15.00,sous_dalle
21.25,-33.25,15.40,sous_dalle
21.25,-33.25,15.80,hors_arene
21.75,-33.25,14.66,sous_dalle
21.75,-33.25,15.00,sous_dalle
21.75,-33.25,15.40,sous_dalle
21.75,-33.25,15.80,hors_arene
22.25,-33.25,14.66,sous_dalle
22.25,-33.25,15.00,sous_dalle
22.25,-33.25,15.40,sous_dalle
22.25,-33.25,15.80,hors_arene
22.75,-33.25,10.60,hors_arene
22.75,-33.25,14.66,sous_dalle
22.75,-33.25,15.00,sous_dalle
22.75,-33.25,15.40,sous_dalle
22.75,-33.25,15.80,hors_arene
23.25,-33.25,10.60,hors_arene
23.25,-33.25,14.66,sous_dalle
23.25,-33.25,15.00,sous_dalle
23.25,-33.25,15.40,sous_dalle
23.25,-33.25,15.80,hors_arene
-25.75,-32.75,10.61,hors_arene
-25.25,-32.75,10.60,hors_arene
-24.75,-32.75,10.60,hors_arene
-24.25,-32.75,10.60,hors_arene
-23.75,-32.75,10.60,hors_arene
-18.25,-32.75,10.60,hauteur_libre
-17.75,-32.75,14.65,sous_dalle
-17.75,-32.75,15.00,sous_dalle
-17.75,-32.75,15.40,sous_dalle
-17.75,-32.75,15.80,hors_arene
-17.25,-32.75,14.66,sous_dalle
-17.25,-32.75,15.00,sous_dalle
-17.25,-32.75,15.40,sous_dalle
-17.25,-32.75,15.80,hors_arene
-16.75,-32.75,10.60,hauteur_libre
-16.75,-32.75,14.66,sous_dalle
-16.75,-32.75,15.00,sous_dalle
-16.75,-32.75,15.40,sous_dalle
-16.75,-32.75,15.80,hors_arene
-13.75,-32.75,10.60,hauteur_libre
-13.25,-32.75,14.65,sous_dalle
-13.25,-32.75,15.00,sous_dalle
-13.25,-32.75,15.40,sous_dalle
-13.25,-32.75,15.80,hors_arene
-12.75,-32.75,14.66,sous_dalle
-12.75,-32.75,15.00,sous_dalle
-12.75,-32.75,15.40,sous_dalle
-12.75,-32.75,15.80,hors_arene
-12.25,-32.75,10.60,hauteur_libre
-12.25,-32.75,14.66,sous_dalle
-12.25,-32.75,15.00,sous_dalle
-12.25,-32.75,15.40,sous_dalle
-12.25,-32.75,15.80,hors_arene
-8.75,-32.75,14.65,sous_dalle
-8.75,-32.75,15.00,sous_dalle
-8.75,-32.75,15.40,sous_dalle
-8.75,-32.75,15.80,hors_arene
-8.25,-32.75,14.65,sous_dalle
-8.25,-32.75,15.00,sous_dalle
-8.25,-32.75,15.40,sous_dalle
-8.25,-32.75,15.80,hors_arene
-7.75,-32.75,14.66,sous_dalle
-7.75,-32.75,15.00,sous_dalle
-7.75,-32.75,15.40,sous_dalle
-7.75,-32.75,15.80,hors_arene
-5.25,-32.75,8.90,hauteur_libre
-5.25,-32.75,10.17,sous_dalle
-5.25,-32.75,10.72,hauteur_libre
-4.75,-32.75,8.90,hauteur_libre
-4.75,-32.75,10.17,sous_dalle
-4.75,-32.75,10.68,sous_dalle
-4.25,-32.75,8.90,hauteur_libre
-4.25,-32.75,10.17,sous_dalle
-4.25,-32.75,10.68,sous_dalle
-4.25,-32.75,14.65,sous_dalle
-4.25,-32.75,15.00,sous_dalle
-4.25,-32.75,15.40,sous_dalle
-4.25,-32.75,15.80,hors_arene
-3.75,-32.75,8.90,hauteur_libre
-3.75,-32.75,10.17,sous_dalle
-3.75,-32.75,10.68,sous_dalle
-3.75,-32.75,14.65,sous_dalle
-3.75,-32.75,15.00,sous_dalle
-3.75,-32.75,15.40,sous_dalle
-3.75,-32.75,15.80,hors_arene
-3.25,-32.75,8.90,hauteur_libre
-3.25,-32.75,10.17,sous_dalle
-3.25,-32.75,10.68,sous_dalle
-3.25,-32.75,14.66,sous_dalle
-3.25,-32.75,15.00,sous_dalle
-3.25,-32.75,15.40,sous_dalle
-3.25,-32.75,15.80,hors_arene
-2.75,-32.75,8.90,hauteur_libre
-2.75,-32.75,10.17,sous_dalle
-2.75,-32.75,10.68,sous_dalle
-2.25,-32.75,6.90,hauteur_libre
-2.25,-32.75,8.91,hauteur_libre
-2.25,-32.75,10.17,sous_dalle
-2.25,-32.75,10.72,hauteur_libre
-1.75,-32.75,8.90,hauteur_libre
-1.75,-32.75,10.17,sous_dalle
-1.75,-32.75,10.72,hauteur_libre
-1.25,-32.75,8.90,hauteur_libre
-1.25,-32.75,10.17,sous_dalle
-1.25,-32.75,10.68,sous_dalle
-0.75,-32.75,8.90,hauteur_libre
-0.75,-32.75,10.17,sous_dalle
-0.75,-32.75,10.68,sous_dalle
-0.25,-32.75,8.90,hauteur_libre
-0.25,-32.75,10.17,sous_dalle
-0.25,-32.75,10.68,sous_dalle
0.25,-32.75,8.90,hauteur_libre
0.25,-32.75,10.17,sous_dalle
0.25,-32.75,10.68,sous_dalle
0.75,-32.75,8.90,hauteur_libre
0.75,-32.75,10.17,sous_dalle
0.75,-32.75,10.72,hauteur_libre
1.25,-32.75,8.90,hauteur_libre
1.25,-32.75,10.17,sous_dalle
1.25,-32.75,10.72,hauteur_libre
1.75,-32.75,8.90,hauteur_libre
1.75,-32.75,10.17,sous_dalle
1.75,-32.75,10.68,sous_dalle
2.25,-32.75,8.90,hauteur_libre
2.25,-32.75,10.17,sous_dalle
2.25,-32.75,10.68,sous_dalle
2.75,-32.75,8.90,hauteur_libre
2.75,-32.75,10.17,sous_dalle
2.75,-32.75,10.68,sous_dalle
3.25,-32.75,8.90,hauteur_libre
3.25,-32.75,10.17,sous_dalle
3.25,-32.75,10.68,sous_dalle
3.75,-32.75,8.90,hauteur_libre
3.75,-32.75,10.17,sous_dalle
3.75,-32.75,10.68,sous_dalle
4.25,-32.75,8.90,hauteur_libre
4.25,-32.75,10.17,sous_dalle
4.25,-32.75,10.72,hauteur_libre
4.75,-32.75,8.90,hauteur_libre
4.75,-32.75,10.17,sous_dalle
4.75,-32.75,10.72,hauteur_libre
5.25,-32.75,8.90,hauteur_libre
5.25,-32.75,10.17,sous_dalle
5.25,-32.75,10.68,sous_dalle
5.75,-32.75,8.90,hauteur_libre
5.75,-32.75,10.17,sous_dalle
5.75,-32.75,10.68,sous_dalle
6.25,-32.75,8.90,hauteur_libre
6.25,-32.75,10.17,sous_dalle
6.25,-32.75,10.68,sous_dalle
6.75,-32.75,8.90,hauteur_libre
6.75,-32.75,10.17,sous_dalle
6.75,-32.75,10.68,sous_dalle
7.25,-32.75,8.90,hauteur_libre
7.25,-32.75,10.17,sous_dalle
7.25,-32.75,10.68,sous_dalle
7.75,-32.75,8.90,hauteur_libre
7.75,-32.75,10.17,sous_dalle
7.75,-32.75,10.72,hauteur_libre
8.25,-32.75,8.90,hauteur_libre
8.25,-32.75,10.17,sous_dalle
8.25,-32.75,10.72,hauteur_libre
8.75,-32.75,8.90,hauteur_libre
8.75,-32.75,10.17,sous_dalle
8.75,-32.75,10.68,sous_dalle
9.25,-32.75,8.90,hauteur_libre
9.25,-32.75,10.17,sous_dalle
9.25,-32.75,10.68,sous_dalle
9.75,-32.75,8.90,hauteur_libre
9.75,-32.75,10.17,sous_dalle
9.75,-32.75,10.68,sous_dalle
10.25,-32.75,8.90,hauteur_libre
10.25,-32.75,10.17,sous_dalle
10.25,-32.75,10.68,sous_dalle
10.75,-32.75,8.90,hauteur_libre
10.75,-32.75,10.17,sous_dalle
10.75,-32.75,10.68,sous_dalle
11.25,-32.75,6.90,hauteur_libre
11.25,-32.75,8.90,hauteur_libre
11.25,-32.75,10.17,sous_dalle
11.25,-32.75,10.72,hauteur_libre
11.75,-32.75,8.90,hauteur_libre
11.75,-32.75,10.17,sous_dalle
11.75,-32.75,10.72,hauteur_libre
12.25,-32.75,8.90,hauteur_libre
12.25,-32.75,10.17,sous_dalle
12.25,-32.75,10.68,sous_dalle
12.75,-32.75,8.90,hauteur_libre
12.75,-32.75,10.17,sous_dalle
12.75,-32.75,10.68,sous_dalle
12.75,-32.75,11.25,hauteur_libre
13.25,-32.75,8.90,sous_dalle
13.25,-32.75,9.20,hauteur_libre
13.25,-32.75,10.17,sous_dalle
13.25,-32.75,10.80,sous_dalle
13.25,-32.75,11.25,hauteur_libre
13.25,-32.75,14.19,hauteur_libre
13.25,-32.75,14.95,sous_dalle
13.25,-32.75,15.40,sous_dalle
13.25,-32.75,15.80,hors_arene
13.75,-32.75,8.90,sous_dalle
13.75,-32.75,9.20,hauteur_libre
13.75,-32.75,10.17,sous_dalle
13.75,-32.75,10.80,sous_dalle
13.75,-32.75,11.25,hauteur_libre
13.75,-32.75,14.19,hauteur_libre
13.75,-32.75,14.95,sous_dalle
13.75,-32.75,15.40,sous_dalle
13.75,-32.75,15.80,hors_arene
14.25,-32.75,8.90,sous_dalle
14.25,-32.75,9.20,hauteur_libre
14.25,-32.75,10.17,sous_dalle
14.25,-32.75,10.80,sous_dalle
14.25,-32.75,11.25,hauteur_libre
14.25,-32.75,14.19,hauteur_libre
14.25,-32.75,14.95,sous_dalle
14.25,-32.75,15.40,sous_dalle
14.25,-32.75,15.80,hors_arene
14.75,-32.75,6.90,hauteur_libre
14.75,-32.75,8.90,sous_dalle
14.75,-32.75,9.19,hauteur_libre
14.75,-32.75,10.17,sous_dalle
14.75,-32.75,10.80,sous_dalle
14.75,-32.75,11.54,hauteur_libre
14.75,-32.75,14.19,hauteur_libre
14.75,-32.75,14.95,sous_dalle
14.75,-32.75,15.40,sous_dalle
14.75,-32.75,15.80,hors_arene
15.25,-32.75,8.90,sous_dalle
15.25,-32.75,9.19,hauteur_libre
15.25,-32.75,10.17,sous_dalle
15.25,-32.75,10.80,sous_dalle
15.25,-32.75,11.54,hauteur_libre
15.25,-32.75,14.20,hauteur_libre
15.25,-32.75,14.95,sous_dalle
15.25,-32.75,15.40,sous_dalle
15.25,-32.75,15.80,hors_arene
15.75,-32.75,8.90,sous_dalle
15.75,-32.75,9.19,hauteur_libre
15.75,-32.75,10.17,sous_dalle
15.75,-32.75,10.80,sous_dalle
15.75,-32.75,11.25,hauteur_libre
15.75,-32.75,14.21,sous_dalle
15.75,-32.75,14.93,sous_dalle
15.75,-32.75,15.40,sous_dalle
15.75,-32.75,15.80,hors_arene
16.25,-32.75,8.90,sous_dalle
16.25,-32.75,9.19,hauteur_libre
16.25,-32.75,10.17,sous_dalle
16.25,-32.75,10.81,sous_dalle
16.25,-32.75,11.25,hauteur_libre
16.25,-32.75,14.21,sous_dalle
16.25,-32.75,14.94,sous_dalle
16.25,-32.75,15.40,sous_dalle
16.25,-32.75,15.80,hors_arene
16.75,-32.75,8.90,sous_dalle
16.75,-32.75,9.18,hauteur_libre
16.75,-32.75,10.17,sous_dalle
16.75,-32.75,10.81,sous_dalle
16.75,-32.75,11.25,hauteur_libre
16.75,-32.75,14.31,sous_dalle
16.75,-32.75,14.94,sous_dalle
16.75,-32.75,15.40,sous_dalle
16.75,-32.75,15.80,hors_arene
17.25,-32.75,8.90,sous_dalle
17.25,-32.75,9.18,hauteur_libre
17.25,-32.75,10.17,sous_dalle
17.25,-32.75,10.81,sous_dalle
17.25,-32.75,11.25,hauteur_libre
17.25,-32.75,14.43,sous_dalle
17.25,-32.75,14.93,sous_dalle
17.25,-32.75,15.40,sous_dalle
17.25,-32.75,15.80,hors_arene
17.75,-32.75,8.90,sous_dalle
17.75,-32.75,9.18,hauteur_libre
17.75,-32.75,10.17,sous_dalle
17.75,-32.75,10.81,sous_dalle
17.75,-32.75,11.25,hauteur_libre
17.75,-32.75,14.54,sous_dalle
17.75,-32.75,14.93,sous_dalle
17.75,-32.75,15.40,sous_dalle
17.75,-32.75,15.80,hors_arene
18.25,-32.75,6.90,hauteur_libre
18.25,-32.75,8.91,sous_dalle
18.25,-32.75,9.18,hauteur_libre
18.25,-32.75,10.17,sous_dalle
18.25,-32.75,10.82,sous_dalle
18.25,-32.75,11.54,hauteur_libre
18.25,-32.75,14.93,sous_dalle
18.25,-32.75,15.40,sous_dalle
18.25,-32.75,15.80,hors_arene
18.75,-32.75,10.84,hauteur_libre
18.75,-32.75,14.66,sous_dalle
18.75,-32.75,14.93,sous_dalle
18.75,-32.75,15.40,sous_dalle
18.75,-32.75,15.80,hors_arene
19.25,-32.75,9.22,hauteur_libre
19.25,-32.75,10.80,hauteur_libre
19.25,-32.75,14.65,sous_dalle
19.25,-32.75,14.91,sous_dalle
19.25,-32.75,15.40,sous_dalle
19.25,-32.75,15.80,hors_arene
19.75,-32.75,9.21,hauteur_libre
19.75,-32.75,10.80,hauteur_libre
19.75,-32.75,14.65,hauteur_libre
19.75,-32.75,15.40,sous_dalle
19.75,-32.75,15.80,hors_arene
20.25,-32.75,9.20,hauteur_libre
20.25,-32.75,10.80,hauteur_libre
20.25,-32.75,14.65,sous_dalle
20.25,-32.75,15.40,sous_dalle
20.25,-32.75,15.80,hors_arene
20.75,-32.75,9.26,hauteur_libre
20.75,-32.75,10.67,hauteur_libre
20.75,-32.75,14.65,sous_dalle
20.75,-32.75,15.40,sous_dalle
20.75,-32.75,15.80,hors_arene
21.25,-32.75,9.20,hauteur_libre
21.25,-32.75,10.80,hauteur_libre
21.25,-32.75,14.65,sous_dalle
21.25,-32.75,15.40,sous_dalle
21.25,-32.75,15.80,hors_arene
21.75,-32.75,9.20,hauteur_libre
21.75,-32.75,10.80,hauteur_libre
21.75,-32.75,14.66,sous_dalle
21.75,-32.75,15.40,sous_dalle
21.75,-32.75,15.80,hors_arene
22.25,-32.75,10.60,hauteur_libre
22.25,-32.75,14.66,sous_dalle
22.25,-32.75,15.40,sous_dalle
22.25,-32.75,15.80,hors_arene
22.75,-32.75,10.60,hauteur_libre
22.75,-32.75,14.65,hauteur_libre
22.75,-32.75,15.40,sous_dalle
22.75,-32.75,15.80,hors_arene
23.25,-32.75,10.60,hauteur_libre
23.25,-32.75,14.63,hauteur_libre
23.25,-32.75,15.40,sous_dalle
23.25,-32.75,15.80,hors_arene
-25.75,-32.25,10.60,hors_arene
-25.25,-32.25,10.60,hors_arene
-24.75,-32.25,10.60,hors_arene
-24.25,-32.25,10.60,hors_arene
-23.75,-32.25,10.60,hors_arene
-18.25,-32.25,10.60,hauteur_libre
-17.75,-32.25,14.66,sous_dalle
-17.75,-32.25,15.00,sous_dalle
-17.75,-32.25,15.40,sous_dalle
-17.75,-32.25,15.80,hors_arene
-17.25,-32.25,14.66,sous_dalle
-17.25,-32.25,15.00,sous_dalle
-17.25,-32.25,15.40,sous_dalle
-17.25,-32.25,15.80,hors_arene
-16.75,-32.25,10.60,hauteur_libre
-16.75,-32.25,14.66,sous_dalle
-16.75,-32.25,15.00,sous_dalle
-16.75,-32.25,15.40,sous_dalle
-16.75,-32.25,15.80,hors_arene
-13.75,-32.25,10.60,hauteur_libre
-13.25,-32.25,14.66,sous_dalle
-13.25,-32.25,15.00,sous_dalle
-13.25,-32.25,15.40,sous_dalle
-13.25,-32.25,15.80,hors_arene
-12.75,-32.25,14.66,sous_dalle
-12.75,-32.25,15.00,sous_dalle
-12.75,-32.25,15.40,sous_dalle
-12.75,-32.25,15.80,hors_arene
-12.25,-32.25,10.60,hauteur_libre
-12.25,-32.25,14.66,sous_dalle
-12.25,-32.25,15.00,sous_dalle
-12.25,-32.25,15.40,sous_dalle
-12.25,-32.25,15.80,hors_arene
-8.75,-32.25,14.66,sous_dalle
-8.75,-32.25,15.00,sous_dalle
-8.75,-32.25,15.40,sous_dalle
-8.75,-32.25,15.80,hors_arene
-8.25,-32.25,14.66,sous_dalle
-8.25,-32.25,15.00,sous_dalle
-8.25,-32.25,15.40,sous_dalle
-8.25,-32.25,15.80,hors_arene
-7.75,-32.25,14.66,sous_dalle
-7.75,-32.25,15.00,sous_dalle
-7.75,-32.25,15.40,sous_dalle
-7.75,-32.25,15.80,hors_arene
-5.25,-32.25,10.28,sous_dalle
-5.25,-32.25,10.72,sous_dalle
-4.75,-32.25,10.28,sous_dalle
-4.25,-32.25,10.28,sous_dalle
-4.25,-32.25,14.66,sous_dalle
-4.25,-32.25,15.00,sous_dalle
-4.25,-32.25,15.40,sous_dalle
-4.25,-32.25,15.80,hors_arene
-3.75,-32.25,10.28,sous_dalle
-3.75,-32.25,14.66,sous_dalle
-3.75,-32.25,15.00,sous_dalle
-3.75,-32.25,15.40,sous_dalle
-3.75,-32.25,15.80,hors_arene
-3.25,-32.25,10.28,sous_dalle
-3.25,-32.25,14.66,sous_dalle
-3.25,-32.25,15.00,sous_dalle
-3.25,-32.25,15.40,sous_dalle
-3.25,-32.25,15.80,hors_arene
-2.75,-32.25,10.28,sous_dalle
-2.25,-32.25,6.90,hauteur_libre
-2.25,-32.25,8.91,hauteur_libre
-2.25,-32.25,10.28,sous_dalle
-2.25,-32.25,10.72,sous_dalle
-1.75,-32.25,10.28,sous_dalle
-1.75,-32.25,10.72,sous_dalle
-1.25,-32.25,10.28,sous_dalle
-0.75,-32.25,10.28,sous_dalle
-0.25,-32.25,10.28,sous_dalle
0.25,-32.25,10.28,sous_dalle
0.75,-32.25,10.28,sous_dalle
0.75,-32.25,10.72,sous_dalle
1.25,-32.25,10.28,sous_dalle
1.25,-32.25,10.72,sous_dalle
1.75,-32.25,10.28,sous_dalle
2.25,-32.25,10.28,sous_dalle
2.75,-32.25,10.28,sous_dalle
3.25,-32.25,10.28,sous_dalle
3.75,-32.25,10.28,sous_dalle
4.25,-32.25,10.28,sous_dalle
4.25,-32.25,10.72,sous_dalle
4.75,-32.25,10.28,sous_dalle
4.75,-32.25,10.72,sous_dalle
5.25,-32.25,10.28,sous_dalle
5.75,-32.25,10.28,sous_dalle
6.25,-32.25,10.28,sous_dalle
6.75,-32.25,10.28,sous_dalle
7.25,-32.25,10.28,sous_dalle
7.75,-32.25,10.28,sous_dalle
7.75,-32.25,10.72,sous_dalle
8.25,-32.25,10.28,sous_dalle
8.25,-32.25,10.72,sous_dalle
8.75,-32.25,10.28,sous_dalle
9.25,-32.25,10.28,sous_dalle
9.75,-32.25,10.28,sous_dalle
10.25,-32.25,10.28,sous_dalle
10.75,-32.25,10.28,sous_dalle
11.25,-32.25,6.90,hauteur_libre
11.25,-32.25,8.90,hauteur_libre
11.25,-32.25,10.28,sous_dalle
11.25,-32.25,10.72,sous_dalle
11.75,-32.25,10.28,sous_dalle
11.75,-32.25,10.72,sous_dalle
12.25,-32.25,10.28,sous_dalle
12.75,-32.25,8.90,hauteur_libre
12.75,-32.25,10.28,sous_dalle
13.25,-32.25,8.90,sous_dalle
13.25,-32.25,9.20,hauteur_libre
13.25,-32.25,10.28,sous_dalle
13.75,-32.25,8.90,sous_dalle
13.75,-32.25,9.20,hauteur_libre
13.75,-32.25,10.28,sous_dalle
14.25,-32.25,8.90,sous_dalle
14.25,-32.25,9.20,hauteur_libre
14.25,-32.25,10.28,sous_dalle
14.75,-32.25,6.90,hauteur_libre
14.75,-32.25,8.90,sous_dalle
14.75,-32.25,9.20,hauteur_libre
14.75,-32.25,10.28,sous_dalle
15.25,-32.25,8.90,sous_dalle
15.25,-32.25,9.20,hauteur_libre
15.25,-32.25,10.28,sous_dalle
15.75,-32.25,8.90,sous_dalle
15.75,-32.25,9.19,hauteur_libre
15.75,-32.25,10.28,sous_dalle
16.25,-32.25,8.90,sous_dalle
16.25,-32.25,9.19,hauteur_libre
16.25,-32.25,10.28,sous_dalle
16.75,-32.25,8.90,sous_dalle
16.75,-32.25,9.19,hauteur_libre
16.75,-32.25,10.28,sous_dalle
17.25,-32.25,8.90,sous_dalle
17.25,-32.25,9.19,hauteur_libre
17.25,-32.25,10.28,sous_dalle
17.75,-32.25,8.90,sous_dalle
17.75,-32.25,9.18,hauteur_libre
17.75,-32.25,10.28,sous_dalle
18.25,-32.25,6.90,hauteur_libre
18.25,-32.25,8.91,sous_dalle
18.25,-32.25,9.18,hauteur_libre
18.25,-32.25,10.28,sous_dalle
20.25,-32.25,9.20,hauteur_libre
20.75,-32.25,9.27,hauteur_libre
21.75,-32.25,9.24,hauteur_libre
21.75,-32.25,10.40,sous_dalle
21.75,-32.25,13.10,sous_dalle
21.75,-32.25,13.70,sous_dalle
21.75,-32.25,14.00,sous_dalle
21.75,-32.25,14.30,hors_arene
22.25,-32.25,13.10,sous_dalle
22.25,-32.25,13.70,sous_dalle
22.25,-32.25,14.00,sous_dalle
22.25,-32.25,14.30,hors_arene
22.75,-32.25,10.40,hors_arene
22.75,-32.25,13.10,sous_dalle
22.75,-32.25,13.70,sous_dalle
22.75,-32.25,14.00,sous_dalle
22.75,-32.25,14.30,hors_arene
