col,lig,centre_x,centre_y,kills_depuis,morts_dedans,portee_mediane_m,denivele_median_m,matchs_kills,matchs_presence,matchs_distincts,occupation_gagnants_ms,occupation_perdants_ms
34,1,17.250,0.750,2,4,5.904,-0.938,6,6,12,1700.000,700.000
34,2,17.250,1.250,3,2,5.705,-0.015,5,6,10,4100.000,1300.000
34,3,17.250,1.750,1,2,0.069,0.000,2,3,4,1800.000,200.000
34,4,17.250,2.250,0,5,0.000,0.000,5,3,7,2400.000,0.000
34,5,17.250,2.750,5,3,3.201,-0.015,6,4,10,3400.000,400.000
34,6,17.250,3.250,3,3,0.021,0.000,3,5,8,1700.000,1000.000
34,7,17.250,3.750,3,2,3.931,0.000,4,5,9,1100.000,1000.000
34,8,17.250,4.250,2,2,13.998,-2.319,3,4,7,600.000,1400.000
34,9,17.250,4.750,1,0,3.675,0.000,1,5,6,1200.000,1100.000
34,10,17.250,5.250,0,1,0.000,0.000,1,5,6,2400.000,1000.000
34,11,17.250,5.750,1,1,7.069,0.076,2,5,7,900.000,500.000
34,12,17.250,6.250,2,0,6.534,-1.358,1,5,6,800.000,100.000
34,13,17.250,6.750,0,0,0.000,0.000,0,5,5,1000.000,300.000
34,14,17.250,7.250,2,2,4.427,-0.366,3,6,9,3900.000,1000.000
34,15,17.250,7.750,6,3,6.813,0.282,7,6,13,2900.000,4900.000
34,16,17.250,8.250,4,2,6.212,0.000,6,6,12,5500.000,5300.000
34,17,17.250,8.750,4,4,6.120,-1.038,8,6,14,4300.000,4500.000
34,18,17.250,9.250,6,5,6.364,0.008,10,6,16,6900.000,4000.000
34,19,17.250,9.750,3,6,4.637,0.015,8,6,14,6900.000,6300.000
34,20,17.250,10.250,5,4,3.907,0.000,8,6,14,6500.000,6100.000
34,21,17.250,10.750,9,5,4.115,0.000,11,6,17,6700.000,6600.000
34,22,17.250,11.250,2,4,5.608,0.076,6,6,12,6800.000,5700.000
34,23,17.250,11.750,3,1,2.871,0.000,3,6,8,6000.000,8600.000
34,24,17.250,12.250,2,6,2.520,-0.313,7,6,12,6900.000,7000.000
34,25,17.250,12.750,2,6,4.367,0.412,8,6,14,7700.000,4600.000
34,26,17.250,13.250,4,5,7.475,0.320,7,6,12,5600.000,3600.000
34,27,17.250,13.750,4,3,2.748,0.038,6,6,12,3400.000,3000.000
34,28,17.250,14.250,2,1,10.030,-0.786,3,5,8,3200.000,1500.000
34,29,17.250,14.750,1,0,6.503,0.885,1,4,5,2500.000,1300.000
34,30,17.250,15.250,5,2,0.502,0.000,4,6,10,1900.000,2400.000
34,31,17.250,15.750,2,0,7.116,-0.359,2,5,7,2600.000,2300.000
