match_id	xuid	gamertag	team_id	outcome	rank	score	kills	deaths	assists	shots_fired	shots_hit	damage_dealt	damage_taken	created_at	avg_life_seconds	headshot_kills	max_killing_spree	kda	accuracy	time_played_seconds	grenade_kills	melee_kills	power_weapon_kills	personal_score	team_mmr	kills_expected	kills_stddev	deaths_expected	deaths_stddev	enemy_mmr	backfill_bits	present_at_beginning	present_at_completion	joined_in_progress	left_in_progress	first_joined_time	last_leave_time	assassination_kills	ground_pound_kills	shoulder_bash_kills
64e8adfa-e3e3-4c26-9f10-7d6a4dc36706	2533274823110022		0	3	5	2770	20	16	1	310	122	5423.0	5202.0	2026-02-14 18:31:27.729805	35.0	7	4	4.33	39.35	809	0	2	6	2770	974.78723	14.360416	5.1263356	16.35756	5.355987	976.5445	524271	true	true	false	false	2026-01-02 19:17:22.14+01		0	0	0
64e8adfa-e3e3-4c26-9f10-7d6a4dc36706	2535413221816250		0	3	6	1460	10	21	7	475	166	4240.0	5737.0	2026-02-14 18:31:27.729805	26.0	3	3	-8.66	34.94	809	0	3	1	1460							523744	true	true	false	false	2026-01-02 19:17:22.14+01		0	0	0
64e8adfa-e3e3-4c26-9f10-7d6a4dc36706	2535449464686885		0	3	6	1400	9	19	4	266	102	3893.0	5643.0	2026-02-14 18:31:27.729805	28.0	4	2	-8.66	38.34	809	0	0	0	1400							523744	true	true	false	false	2026-01-02 19:17:22.14+01		0	0	0
64e8adfa-e3e3-4c26-9f10-7d6a4dc36706	2535465820713037		0	3	6	1060	8	19	3	295	128	3887.0	5163.0	2026-02-14 18:31:27.729805	28.0	4	3	-10.0	43.38	809	0	0	2	1060							523744	true	true	false	false	2026-01-02 19:17:22.14+01		0	0	0
64e8adfa-e3e3-4c26-9f10-7d6a4dc36706	2533274792763167		1	2	2	2855	18	12	5	365	91	5254.0	4153.0	2026-02-14 18:31:27.729805	48.0	0	7	7.66	24.93	809	2	0	14	2855							523744	true	true	false	false	2026-01-02 19:17:22.127+01		0	0	0
64e8adfa-e3e3-4c26-9f10-7d6a4dc36706	2533274808613055		1	2	3	2145	15	15	9	637	324	5980.0	4927.0	2026-02-14 18:31:27.729805	37.0	7	3	3.0	50.86	809	0	1	5	2145							523744	true	true	false	false	2026-01-02 19:17:22.14+01		0	0	0
64e8adfa-e3e3-4c26-9f10-7d6a4dc36706	2535449963449748		1	2	3	2355	17	12	10	607	248	4267.0	4934.0	2026-02-14 18:31:27.729805	48.0	0	3	8.33	40.85	809	1	5	3	2355							523744	true	true	false	false	2026-01-02 19:17:22.14+01		0	0	0
64e8adfa-e3e3-4c26-9f10-7d6a4dc36706	2535456378021162		1	2	1	3510	24	9	4	630	250	5432.0	4063.0	2026-02-14 18:31:27.729805	63.0	4	6	16.33	39.68	809	1	3	7	3510							523744	true	true	false	false	2026-01-02 19:17:22.14+01		0	0	0
696a9d7c-009f-4750-8202-f1819947aa4e	2533274989524964		0	2	1	1675	8	12	8	303	149	3216.0	3486.0	2026-07-17 21:10:44.809217	31.0	2	4	-1.33	49.17	532	0	1	0	1675								true	true	false	false	2026-07-17 21:20:17.612+02				
696a9d7c-009f-4750-8202-f1819947aa4e	2535429028393121		0	2	1	2385	15	9	10	307	108	4894.0	3184.0	2026-07-17 21:10:44.809217	43.0	5	8	9.33	35.17	532	2	3	1	2385								true	true	false	false	2026-07-17 21:20:17.625+02				
696a9d7c-009f-4750-8202-f1819947aa4e	2535442956677772		0	2	1	1900	15	14	3	254	122	4306.0	4114.0	2026-07-17 21:10:44.809217	25.0	2	3	2.0	48.03	532	3	2	0	1900								true	true	false	false	2026-07-17 21:20:17.625+02				
696a9d7c-009f-4750-8202-f1819947aa4e	2535458126310341		0	2	1	2460	16	13	4	401	185	3670.0	3975.0	2026-07-17 21:10:44.809217	28.0	0	3	4.33	46.13	532	1	5	0	2460								true	true	false	false	2026-07-17 21:20:17.626+02				
696a9d7c-009f-4750-8202-f1819947aa4e	2533274823110022		1	3	5	1650	9	15	7	204	89	3128.0	3894.0	2026-07-17 21:10:44.809217	23.0	3	2	-3.66	43.62	532	0	5	0	1650	1187.2933	9.093256	5.478334	12.983142	4.4035053	1191.8074	15	true	true	false	false	2026-07-17 21:20:17.626+02				
696a9d7c-009f-4750-8202-f1819947aa4e	2533274858283686	Madina97294	1	3	5	2160	15	11	5	339	150	4491.0	4003.0	2026-07-17 21:10:44.809217	34.0	7	6	5.66	44.24	532	0	2	2	2160	1187.2933	14.836189	5.2997403	11.563667	4.4390264	1191.8074	15	true	true	false	false	2026-07-17 21:20:17.625+02				
696a9d7c-009f-4750-8202-f1819947aa4e	2533274917930188		1	3	5	2175	15	17	4	628	313	4387.0	4716.0	2026-07-17 21:10:44.809217	19.0	4	3	-0.66	49.84	532	0	0	2	2175								true	true	false	false	2026-07-17 21:20:17.625+02				
696a9d7c-009f-4750-8202-f1819947aa4e	2535438933682278		1	3	5	1435	9	12	4	219	94	2714.0	3839.0	2026-07-17 21:10:44.809217	34.0	1	2	-1.66	42.92	532	1	4	0	1435								true	true	false	false	2026-07-17 21:20:17.625+02				
7344d24f-0154-4949-80ad-e2b781c122f1	2533274819954312		0	2	1	2250	17	13	2	410	188	4997.0	4730.0	2026-02-14 18:31:21.730902	30.0	12	5	4.66	45.85	564	1	0	0	2250							523744	true	true	false	false	2026-02-05 21:37:30.776+01		0	0	0
7344d24f-0154-4949-80ad-e2b781c122f1	2533274823110022		0	2	1	2525	16	14	7	239	126	4009.0	4816.0	2026-02-14 18:31:21.730902	28.0	5	6	4.33	52.71	564	0	4	2	2525	1183.3042	10.732828	5.6119323	13.228623	4.5403495	1187.9672	524271	true	true	false	false	2026-02-05 21:37:30.791+01		0	0	0
7344d24f-0154-4949-80ad-e2b781c122f1	2535469190789936		0	2	1	1700	8	16	9	510	274	4529.0	4129.0	2026-02-14 18:31:21.730902	23.0	0	2	-5.0	53.72	564	0	2	2	1700	1183.3042	9.585228	5.643305	13.499657	4.535277	1187.9672	524271	true	true	false	false	2026-02-05 21:37:30.79+01		0	0	0
7344d24f-0154-4949-80ad-e2b781c122f1	2535473295198622		0	2	1	2550	17	16	11	255	137	5039.0	4333.0	2026-02-14 18:31:21.730902	25.0	5	2	4.66	53.72	564	0	7	2	2550							523744	true	true	false	false	2026-02-05 21:37:30.791+01		0	0	0
7344d24f-0154-4949-80ad-e2b781c122f1	2533274901940205		1	3	5	3565	27	13	7	372	214	6138.0	4669.0	2026-02-14 18:31:21.730902	33.0	11	11	16.33	57.52	564	2	7	0	3565							523744	true	true	false	false	2026-02-05 21:37:30.791+01		0	0	0
7344d24f-0154-4949-80ad-e2b781c122f1	2535433849912379		1	3	5	1895	9	13	9	562	232	4176.0	4622.0	2026-02-14 18:31:21.730902	33.0	5	2	-1.0	41.28	564	0	3	0	1895							523744	true	true	false	false	2026-02-05 21:37:30.791+01		0	0	0
7344d24f-0154-4949-80ad-e2b781c122f1	2535449981534849		1	3	5	1675	9	14	8	460	175	3232.0	4293.0	2026-02-14 18:31:21.730902	28.0	1	3	-2.33	38.04	564	1	1	0	1675							523744	true	true	false	false	2026-02-05 21:37:30.791+01		0	0	0
7344d24f-0154-4949-80ad-e2b781c122f1	2535460550991892		1	3	5	1800	14	18	5	754	258	4168.0	5048.0	2026-02-14 18:31:21.730902	20.0	0	3	-2.33	34.21	564	0	5	0	1800							523744	true	true	false	false	2026-02-05 21:37:30.791+01		0	0	0
8076f97f-b8aa-4949-ab51-6be5221d41e8	2533274857387572		0	3	5	800	6	7	4	290	126	1813.0	1811.0	2026-02-14 18:31:24.076259	24.0	1	2	0.33	43.44	262	1	1	0	800							523744	false	true	true	false	2025-10-31 14:39:16.876+01		0	0	0
8076f97f-b8aa-4949-ab51-6be5221d41e8	2533275004520376		0	3	5	1550	10	11	7	179	74	3641.0	2821.0	2026-02-14 18:31:24.076259	18.0	4	3	1.33	41.34	308	3	2	1	1550							523744	true	true	false	false	2025-10-31 14:38:30.536+01		0	0	0
8076f97f-b8aa-4949-ab51-6be5221d41e8	2535407066740278		0	3	5	1100	9	10	2	290	93	1809.0	3102.0	2026-02-14 18:31:24.076259	19.0	0	4	-0.33	32.06	308	0	1	5	1100							523744	true	true	false	false	2025-10-31 14:38:30.536+01		0	0	0
8076f97f-b8aa-4949-ab51-6be5221d41e8	2535408183412820		0	4	9	0	0	0	0	0	0	0.0	0.0	2026-02-14 18:31:24.076259		0	0	0.0	0.0	41	0	0	0	0							261312	true	false	false	true	2025-10-31 14:38:30.536+01	2025-10-31 14:39:12.105+01	0	0	0
8076f97f-b8aa-4949-ab51-6be5221d41e8	2535435974688461		0	3	5	1025	6	10	6	195	68	2269.0	2804.0	2026-02-14 18:31:24.076259	19.0	0	3	-2.0	34.87	308	1	1	2	1025							523744	true	true	false	false	2025-10-31 14:38:30.536+01		0	0	0
8076f97f-b8aa-4949-ab51-6be5221d41e8	bid(48.0)		0	4	9	0	0	0	0	0	0	0.0	0.0	2026-02-14 18:31:24.076259		0	0	0.0	0.0	4	0	0	0	0							0	false	false	true	true	2025-10-31 14:39:12.109+01	2025-10-31 14:39:16.978+01	0	0	0
8076f97f-b8aa-4949-ab51-6be5221d41e8	2533274823110022		1	2	3	1050	7	7	4	122	56	2329.0	2201.0	2026-02-14 18:31:24.076259	29.0	1	2	1.33	45.9	308	1	2	3	1050	1144.5624	3.3477087	3.7165258	7.6642466	3.5413756	1199.8376	524271	true	true	false	false	2025-10-31 14:38:30.535+01		0	0	0
8076f97f-b8aa-4949-ab51-6be5221d41e8	2533274858283686		1	2	3	1900	12	8	7	228	115	3666.0	2692.0	2026-02-14 18:31:24.076259	25.0	3	3	6.33	50.43	308	2	5	0	1900	1144.5624	10.008288	3.7779446	6.1330576	3.592835	1199.8376	524271	true	true	false	false	2025-10-31 14:38:30.536+01		0	0	0
8076f97f-b8aa-4949-ab51-6be5221d41e8	2535456259091650		1	2	1	1975	13	7	5	261	104	2479.0	2196.0	2026-02-14 18:31:24.076259	29.0	0	5	7.66	39.84	308	3	4	2	1975							523744	true	true	false	false	2025-10-31 14:38:30.522+01		0	0	0
8076f97f-b8aa-4949-ab51-6be5221d41e8	2541316932603141		1	2	1	1200	6	9	6	331	134	2048.0	2671.0	2026-02-14 18:31:24.076259	21.0	0	2	-1.0	40.48	308	1	1	0	1200							523744	true	true	false	false	2025-10-31 14:38:30.536+01		0	0	0
