mode parent/enfant : 1 processus par film, plafond 2 Gio, priorite basse
===== FILM 1/3 — 00761d27 =====
2026/08/27 20:30:26 INFO plafond memoire arme pour ce decodage outil=statnames-sweep souple_gib=2 dur_octets=2684354560
IDENTITE	00761d27	slots_nommes=8	enregistrements=12202	tronque=false
SWEEP	9903b1c5	14	2535406550405802	11	A	700
SWEEP	9903b1c5	16	2535442884121915	11	A	300
SWEEP	9903b1c5	18	2535469881017997	11	A	1300
SWEEP	9903b1c5	20	2535459452299850	11	A	300
SWEEP	9903b1c5	22	2535444824518123	11	A	400
SWEEP	9903b1c5	24	2533274823110022	11	A	1100
SWEEP	9903b1c5	10	2533274856189704	11	B	0
SWEEP	9903b1c5	12	2533274871872700	11	B	0
SWEEP	9903b1c5	14	2535406550405802	11	B	0
SWEEP	9903b1c5	16	2535442884121915	11	B	0
SWEEP	9903b1c5	18	2535469881017997	11	B	0
SWEEP	9903b1c5	20	2535459452299850	11	B	0
SWEEP	9903b1c5	22	2535444824518123	11	B	0
SWEEP	9903b1c5	24	2533274823110022	11	B	0
SWEEP	9903b1c5	10	2533274856189704	12	A	9
SWEEP	9903b1c5	12	2533274871872700	12	A	6
SWEEP	9903b1c5	14	2535406550405802	12	A	7
SWEEP	9903b1c5	16	2535442884121915	12	A	3
SWEEP	9903b1c5	18	2535469881017997	12	A	13
SWEEP	9903b1c5	20	2535459452299850	12	A	3
SWEEP	9903b1c5	22	2535444824518123	12	A	4
SWEEP	9903b1c5	24	2533274823110022	12	A	11
SWEEP	9903b1c5	10	2533274856189704	12	B	4
SWEEP	9903b1c5	12	2533274871872700	12	B	2
SWEEP	9903b1c5	14	2535406550405802	12	B	4
SWEEP	9903b1c5	16	2535442884121915	12	B	2
SWEEP	9903b1c5	18	2535469881017997	12	B	4
SWEEP	9903b1c5	20	2535459452299850	12	B	5
SWEEP	9903b1c5	22	2535444824518123	12	B	7
SWEEP	9903b1c5	24	2533274823110022	12	B	3
SWEEP	9903b1c5	10	2533274856189704	13	A	8
SWEEP	9903b1c5	12	2533274871872700	13	A	7
SWEEP	9903b1c5	14	2535406550405802	13	A	8
SWEEP	9903b1c5	16	2535442884121915	13	A	8
SWEEP	9903b1c5	18	2535469881017997	13	A	8
SWEEP	9903b1c5	20	2535459452299850	13	A	5
SWEEP	9903b1c5	22	2535444824518123	13	A	7
SWEEP	9903b1c5	24	2533274823110022	13	A	5
SWEEP	9903b1c5	10	2533274856189704	13	B	233
SWEEP	9903b1c5	12	2533274871872700	13	B	166
SWEEP	9903b1c5	14	2535406550405802	13	B	300
SWEEP	9903b1c5	16	2535442884121915	13	B	0
SWEEP	9903b1c5	18	2535469881017997	13	B	233
SWEEP	9903b1c5	24	2533274823110022	13	B	566
SWEEP	9903b1c5	10	2533274856189704	20	A	0
SWEEP	9903b1c5	12	2533274871872700	20	A	0
SWEEP	9903b1c5	14	2535406550405802	20	A	0
SWEEP	9903b1c5	18	2535469881017997	20	A	0
SWEEP	9903b1c5	22	2535444824518123	20	A	0
SWEEP	9903b1c5	24	2533274823110022	20	A	0
SWEEP	9903b1c5	10	2533274856189704	20	B	4
SWEEP	9903b1c5	12	2533274871872700	20	B	1
SWEEP	9903b1c5	14	2535406550405802	20	B	1
SWEEP	9903b1c5	18	2535469881017997	20	B	4
SWEEP	9903b1c5	22	2535444824518123	20	B	1
SWEEP	9903b1c5	24	2533274823110022	20	B	5
SWEEP	9903b1c5	10	2533274856189704	21	A	0
SWEEP	9903b1c5	12	2533274871872700	21	A	1
SWEEP	9903b1c5	14	2535406550405802	21	A	1
SWEEP	9903b1c5	16	2535442884121915	21	A	2
SWEEP	9903b1c5	18	2535469881017997	21	A	1
SWEEP	9903b1c5	20	2535459452299850	21	A	1
SWEEP	9903b1c5	22	2535444824518123	21	A	4
SWEEP	9903b1c5	24	2533274823110022	21	A	2
SWEEP	9903b1c5	10	2533274856189704	21	B	7
SWEEP	9903b1c5	12	2533274871872700	21	B	1
SWEEP	9903b1c5	14	2535406550405802	21	B	1
SWEEP	9903b1c5	16	2535442884121915	21	B	1
SWEEP	9903b1c5	18	2535469881017997	21	B	4
SWEEP	9903b1c5	20	2535459452299850	21	B	1
SWEEP	9903b1c5	22	2535444824518123	21	B	0
SWEEP	9903b1c5	24	2533274823110022	21	B	2
SWEEP	9903b1c5	10	2533274856189704	22	A	3
SWEEP	9903b1c5	12	2533274871872700	22	A	2
SWEEP	9903b1c5	14	2535406550405802	22	A	3
SWEEP	9903b1c5	16	2535442884121915	22	A	2
SWEEP	9903b1c5	18	2535469881017997	22	A	2
SWEEP	9903b1c5	20	2535459452299850	22	A	1
SWEEP	9903b1c5	22	2535444824518123	22	A	2
SWEEP	9903b1c5	24	2533274823110022	22	A	2
SWEEP	9903b1c5	10	2533274856189704	22	B	3
SWEEP	9903b1c5	12	2533274871872700	22	B	1
SWEEP	9903b1c5	14	2535406550405802	22	B	1
SWEEP	9903b1c5	16	2535442884121915	22	B	1
SWEEP	9903b1c5	18	2535469881017997	22	B	3
SWEEP	9903b1c5	20	2535459452299850	22	B	1
SWEEP	9903b1c5	22	2535444824518123	22	B	0
SWEEP	9903b1c5	24	2533274823110022	22	B	1
SWEEP	9903b1c5	10	2533274856189704	23	A	740
SWEEP	9903b1c5	12	2533274871872700	23	A	173
SWEEP	9903b1c5	14	2535406550405802	23	A	179
SWEEP	9903b1c5	16	2535442884121915	23	A	342
SWEEP	9903b1c5	18	2535469881017997	23	A	377
SWEEP	9903b1c5	20	2535459452299850	23	A	184
SWEEP	9903b1c5	22	2535444824518123	23	A	402
SWEEP	9903b1c5	24	2533274823110022	23	A	675
SWEEP	9903b1c5	10	2533274856189704	23	B	1006
SWEEP	9903b1c5	12	2533274871872700	23	B	268
SWEEP	9903b1c5	14	2535406550405802	23	B	477
SWEEP	9903b1c5	16	2535442884121915	23	B	526
SWEEP	9903b1c5	18	2535469881017997	23	B	693
SWEEP	9903b1c5	20	2535459452299850	23	B	184
SWEEP	9903b1c5	22	2535444824518123	23	B	493
SWEEP	9903b1c5	24	2533274823110022	23	B	815
ISSUE 9903b1c5 : ok code=0 duree=354ms pic=0.01 Gio
===== FILM 3/3 — 99553e4a =====
2026/08/27 20:30:27 INFO plafond memoire arme pour ce decodage outil=statnames-sweep souple_gib=2 dur_octets=2684354560
IDENTITE	99553e4a	slots_nommes=8	enregistrements=10018	tronque=false
JOUEUR	99553e4a	10	2535451802752369
JOUEUR	99553e4a	12	2535467690899966
JOUEUR	99553e4a	14	2535419797671234
JOUEUR	99553e4a	16	2535459013722486
JOUEUR	99553e4a	18	2535407638490639
JOUEUR	99553e4a	20	2535418541210577
JOUEUR	99553e4a	22	2535441322369285
JOUEUR	99553e4a	24	2533274823110022
SWEEP	99553e4a	10	2535451802752369	0	A	1
SWEEP	99553e4a	12	2535467690899966	0	A	2
